Assuming 9 as type relation
Loading files... 
  Starting wikidata.nt
  Finished wikidata.nt, still running: 0
Loaded 8396749 facts in 55.34 s using 27929 MB
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 32 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?g  <http://example.com/minor_planet_group_P196>  ?b  ?g  <http://example.com/succeeded_by_P156>  ?a   => ?a  <http://example.com/minor_planet_group_P196>  ?b	0.644610355	0.931922399	0.932053905	13210	14175	14173	-1
?g  <http://example.com/minor_planet_group_P196>  ?b  ?g  <http://example.com/preceded_by_P155>  ?a   => ?a  <http://example.com/minor_planet_group_P196>  ?b	0.644122383	0.932005931	0.93220339	13200	14163	14160	-1
?h  <http://example.com/minor_planet_group_P196>  ?b  ?a  <http://example.com/succeeded_by_P156>  ?h   => ?a  <http://example.com/minor_planet_group_P196>  ?b	0.644610355	0.931922399	0.932119673	13210	14175	14172	-1
?a  <http://example.com/country_P17>  ?h  ?b  <http://example.com/country_of_citizenship_P27>  ?h   => ?a  <http://example.com/producer_P162>  ?b	0.021171339	0.000000043	0.000016159	796	18319474591	49261385	-1
?a  <http://example.com/part_of_P361>  ?h  ?h  <http://example.com/super_language_family_P133>  ?b   => ?a  <http://example.com/super_language_family_P133>  ?b	0.115207373	0.933609959	1	225	241	225	-1
?g  <http://example.com/part_of_P361>  ?a  ?g  <http://example.com/super_language_family_P133>  ?b   => ?a  <http://example.com/super_language_family_P133>  ?b	0.058883769	0.545023697	1	115	211	115	-1
?a  <http://example.com/country_P17>  ?h  ?b  <http://example.com/country_of_citizenship_P27>  ?h   => ?a  <http://example.com/director_of_photography_P344>  ?b	0.023652439	0.000000029	0.000011149	527	18319474591	47268821	-1
?h  <http://example.com/is_a_list_of_P360>  ?b  ?a  <http://example.com/part_of_P361>  ?h   => ?a  <http://example.com/is_a_list_of_P360>  ?b	0.001631113	0.150130548	0.950413223	115	766	121	-1
?a  <http://example.com/is_a_list_of_P360>  ?h  ?b  <http://example.com/subclass_of_P279>  ?h   => ?a  <http://example.com/is_a_list_of_P360>  ?b	0.001517644	0.000054543	0.000054543	107	1961763	1961763	-1
?h  <http://example.com/contains_administrative_territorial_entity_P150>  ?a  ?b  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?h   => ?a  <http://example.com/consists_of_P527>  ?b	0.023740908	0.000020089	0.01291816	173	8611778	13392	-2
?a  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?h  ?b  <http://example.com/is_in_the_administrative_territorial_entity_P131>  ?h   => ?a  <http://example.com/consists_of_P527>  ?b	0.046383971	0.000000373	0.000628408	338	906288148	537867	-2
?h  <http://example.com/part_of_P361>  ?a  ?b  <http://example.com/preceded_by_P155>  ?h   => ?a  <http://example.com/consists_of_P527>  ?b	0.014546453	0.016441756	0.595505618	106	6447	178	-2
?a  <http://example.com/consists_of_P527>  ?h  ?b  <http://example.com/preceded_by_P155>  ?h   => ?a  <http://example.com/consists_of_P527>  ?b	0.041169205	0.742574257	0.831024931	300	404	361	-2
?h  <http://example.com/part_of_P361>  ?a  ?b  <http://example.com/succeeded_by_P156>  ?h   => ?a  <http://example.com/consists_of_P527>  ?b	0.014271991	0.015985244	0.590909091	104	6506	176	-2
?a  <http://example.com/consists_of_P527>  ?h  ?b  <http://example.com/succeeded_by_P156>  ?h   => ?a  <http://example.com/consists_of_P527>  ?b	0.041580897	0.73902439	0.830136986	303	410	365	-2
?b  <http://example.com/brother_P7>  ?h  ?a  <http://example.com/consists_of_P527>  ?h   => ?a  <http://example.com/consists_of_P527>  ?b	0.013860299	0.726618705	0.926605505	101	139	109	-2
?a  <http://example.com/genre_P136>  ?h  ?b  <http://example.com/genre_P136>  ?h   => ?a  <http://example.com/consists_of_P527>  ?b	0.013860299	0.000000635	0.000220824	101	159073677	457378	-2
?h  <http://example.com/part_of_P361>  ?a  ?b  <http://example.com/shares_border_with_P47>  ?h   => ?a  <http://example.com/consists_of_P527>  ?b	0.022917524	0.193511008	0.504531722	167	863	331	-2
?a  <http://example.com/consists_of_P527>  ?h  ?b  <http://example.com/shares_border_with_P47>  ?h   => ?a  <http://example.com/consists_of_P527>  ?b	0.02813229	0.346283784	0.533854167	205	592	384	-2
?a  <http://example.com/consists_of_P527>  ?g  ?g  <http://example.com/preceded_by_P155>  ?b   => ?a  <http://example.com/consists_of_P527>  ?b	0.040894744	0.746867168	0.832402235	298	399	358	-2
?g  <http://example.com/part_of_P361>  ?a  ?g  <http://example.com/preceded_by_P155>  ?b   => ?a  <http://example.com/consists_of_P527>  ?b	0.014546453	0.016255176	0.576086957	106	6521	184	-2
?a  <http://example.com/consists_of_P527>  ?g  ?g  <http://example.com/shares_border_with_P47>  ?b   => ?a  <http://example.com/consists_of_P527>  ?b	0.029367367	0.391224863	0.545918367	214	547	392	-2
?g  <http://example.com/part_of_P361>  ?a  ?g  <http://example.com/shares_border_with_P47>  ?b   => ?a  <http://example.com/consists_of_P527>  ?b	0.023466447	0.206521739	0.531055901	171	828	322	-2
?a  <http://example.com/consists_of_P527>  ?g  ?g  <http://example.com/succeeded_by_P156>  ?b   => ?a  <http://example.com/consists_of_P527>  ?b	0.042267051	0.779746835	0.834688347	308	395	369	-2
?g  <http://example.com/part_of_P361>  ?a  ?g  <http://example.com/succeeded_by_P156>  ?b   => ?a  <http://example.com/consists_of_P527>  ?b	0.014958145	0.01673319	0.592391304	109	6514	184	-2
?g  <http://example.com/brother_P7>  ?b  ?a  <http://example.com/consists_of_P527>  ?g   => ?a  <http://example.com/consists_of_P527>  ?b	0.013860299	0.716312057	0.926605505	101	141	109	-2
?a  <http://example.com/is_a_list_of_P360>  ?h  ?h  <http://example.com/subclass_of_P279>  ?b   => ?a  <http://example.com/is_a_list_of_P360>  ?b	0.001531828	0.001488095	0.001488095	108	72576	72576	-1
?b  <http://example.com/country_P17>  ?h  ?a  <http://example.com/country_of_citizenship_P27>  ?h   => ?a  <http://example.com/award_received_P166>  ?b	0.095400111	0.000000309	0.000004372	5664	18319474591	1295406630	-1
?h  <http://example.com/country_P17>  ?a  ?b  <http://example.com/member_of_political_party_P102>  ?h   => ?a  <http://example.com/head_of_government_P6>  ?b	0.01136489	0.00214485	0.146099291	103	48022	705	-2
?a  <http://example.com/found_in_taxon_P703>  ?h  ?b  <http://example.com/found_in_taxon_P703>  ?h   => ?a  <http://example.com/encodes_P688>  ?b	0.998953428	0.000019857	0.000170205	1909	96137002	11215887	-2
?b  <http://example.com/native_language_P103>  ?h  ?a  <http://example.com/original_language_P364>  ?h   => ?a  <http://example.com/author_P50>  ?b	0.011065043	0.000050637	0.000164119	419	8274578	2553020	-1
?a  <http://example.com/narrative_set_in_P840>  ?h  ?b  <http://example.com/place_of_birth_P19>  ?h   => ?a  <http://example.com/author_P50>  ?b	0.004040457	0.000005326	0.000026626	153	28729544	5746327	-1
?a  <http://example.com/narrative_set_in_P840>  ?h  ?b  <http://example.com/place_of_death_P20>  ?h   => ?a  <http://example.com/author_P50>  ?b	0.002799271	0.000005409	0.000025458	106	19596459	4163686	-1
?b  <http://example.com/country_of_citizenship_P27>  ?h  ?a  <http://example.com/country_of_origin_P495>  ?h   => ?a  <http://example.com/author_P50>  ?b	0.011646024	0.00000111	0.000018175	441	397359359	24264751	-1
?a  <http://example.com/genre_P136>  ?h  ?b  <http://example.com/genre_P136>  ?h   => ?a  <http://example.com/author_P50>  ?b	0.006918953	0.000001647	0.000004609	262	159073677	56848498	-1
?h  <http://example.com/author_P50>  ?b  ?a  <http://example.com/series_P179>  ?h   => ?a  <http://example.com/author_P50>  ?b	0.030607125	0.76099803	0.81162465	1159	1523	1428	-1
?g  <http://example.com/author_P50>  ?b  ?g  <http://example.com/series_P179>  ?a   => ?a  <http://example.com/author_P50>  ?b	0.005836216	0.161196207	0.780918728	221	1371	283	-1
?g  <http://example.com/based_on_P144>  ?a  ?g  <http://example.com/screenwriter_P58>  ?b   => ?a  <http://example.com/author_P50>  ?b	0.011302717	0.128143713	0.194016319	428	3340	2206	-1
?h  <http://example.com/author_P50>  ?b  ?a  <http://example.com/preceded_by_P155>  ?h   => ?a  <http://example.com/author_P50>  ?b	0.166794306	0.920565515	0.935703704	6316	6861	6750	-1
?a  <http://example.com/country_P17>  ?h  ?b  <http://example.com/country_of_citizenship_P27>  ?h   => ?a  <http://example.com/head_of_government_P6>  ?b	0.042701092	0.000000021	0.000021441	387	18319474591	18049529	-2
?a  <http://example.com/place_of_birth_P19>  ?h  ?b  <http://example.com/place_of_birth_P19>  ?h   => ?a  <http://example.com/brother_P7>  ?b	0.248869668	0.000006485	0.000687845	1266	195230238	1840530	-1
?b  <http://example.com/place_of_birth_P19>  ?h  ?a  <http://example.com/place_of_death_P20>  ?h   => ?a  <http://example.com/brother_P7>  ?b	0.039315903	0.000001354	0.000128565	200	147671649	1555637	-1
?a  <http://example.com/country_P17>  ?h  ?b  <http://example.com/country_P17>  ?h   => ?a  <http://example.com/enclave_within_P501>  ?b	0.753333333	0.000000002	0.000020378	113	65492328350	5545230	-2
?h  <http://example.com/brother_P7>  ?a  ?b  <http://example.com/sister_P9>  ?h   => ?a  <http://example.com/brother_P7>  ?b	0.104187144	0.353097935	0.528414756	530	1501	1003	-1
?h  <http://example.com/sister_P9>  ?a  ?b  <http://example.com/sister_P9>  ?h   => ?a  <http://example.com/brother_P7>  ?b	0.050914095	0.223661485	0.455985915	259	1158	568	-1
?a  <http://example.com/sister_P9>  ?h  ?b  <http://example.com/sister_P9>  ?h   => ?a  <http://example.com/brother_P7>  ?b	0.169254964	0.305102764	0.501748252	861	2822	1716	-1
?h  <http://example.com/child_P40>  ?a  ?b  <http://example.com/mother_P25>  ?h   => ?a  <http://example.com/brother_P7>  ?b	0.262040495	0.030048239	0.430277598	1333	44362	3098	-1
?a  <http://example.com/mother_P25>  ?h  ?b  <http://example.com/mother_P25>  ?h   => ?a  <http://example.com/brother_P7>  ?b	0.261254177	0.028784302	0.426371511	1329	46171	3117	-1
?a  <http://example.com/country_P17>  ?h  ?b  <http://example.com/country_P17>  ?h   => ?a  <http://example.com/diocese_P708>  ?b	0.340189873	0.000000003	0.000015805	215	65492328350	13603105	-1
?a  <http://example.com/country_P17>  ?h  ?b  <http://example.com/country_P17>  ?h   => ?a  <http://example.com/twin_city_P190>  ?b	0.069355775	0.000000004	0.00000322	239	65492328350	74222850	-2
?a  <http://example.com/country_P17>  ?h  ?b  <http://example.com/country_P17>  ?h   => ?a  <http://example.com/lake_outflow_P201>  ?b	0.7875	0.000000002	0.000031133	126	65492328350	4047186	-1
?h  <http://example.com/child_P40>  ?a  ?b  <http://example.com/father_P22>  ?h   => ?a  <http://example.com/brother_P7>  ?b	0.47965402	0.029989799	0.445093032	2440	81361	5482	-1
?a  <http://example.com/father_P22>  ?h  ?b  <http://example.com/father_P22>  ?h   => ?a  <http://example.com/brother_P7>  ?b	0.482799292	0.02953343	0.442761853	2456	83160	5547	-1
?h  <http://example.com/author_P50>  ?b  ?a  <http://example.com/succeeded_by_P156>  ?h   => ?a  <http://example.com/author_P50>  ?b	0.164417567	0.926488095	0.939206517	6226	6720	6629	-1
?a  <http://example.com/_OBSOLETE__grandparent_P45>  ?h  ?b  <http://example.com/_OBSOLETE__grandparent_P45>  ?h   => ?a  <http://example.com/brother_P7>  ?b	0.057401219	0.229379419	0.403314917	292	1273	724	-1
?h  <http://example.com/brother_P7>  ?a  ?b  <http://example.com/brother_P7>  ?h   => ?a  <http://example.com/brother_P7>  ?b	0.283074504	0.308285164	0.318795661	1440	4671	4517	-1
?b  <http://example.com/brother_P7>  ?h  ?h  <http://example.com/sister_P9>  ?a   => ?a  <http://example.com/brother_P7>  ?b	0.070768626	0.294840295	0.307429547	360	1221	1171	-1
?a  <http://example.com/brother_P7>  ?h  ?b  <http://example.com/brother_P7>  ?h   => ?a  <http://example.com/brother_P7>  ?b	0.371142127	0.296948726	0.296948726	1888	6358	6358	-1
?a  <http://example.com/place_of_death_P20>  ?h  ?b  <http://example.com/place_of_death_P20>  ?h   => ?a  <http://example.com/brother_P7>  ?b	0.050127777	0.000001826	0.000156306	255	139639967	1631411	-1
?a  <http://example.com/noble_family_P53>  ?h  ?b  <http://example.com/noble_family_P53>  ?h   => ?a  <http://example.com/brother_P7>  ?b	0.065264399	0.001724541	0.049228944	332	192515	6744	-1
?a  <http://example.com/part_of_P361>  ?h  ?b  <http://example.com/part_of_P361>  ?h   => ?a  <http://example.com/brother_P7>  ?b	0.042657755	0.000050105	0.015459144	217	4330883	14037	-1
?h  <http://example.com/brother_P7>  ?b  ?a  <http://example.com/sister_P9>  ?h   => ?a  <http://example.com/brother_P7>  ?b	0.167485748	0.567621586	0.74151436	852	1501	1149	-1
?a  <http://example.com/country_P17>  ?h  ?b  <http://example.com/country_P17>  ?h   => ?a  <http://example.com/_DEPRECATED__mountain_range_P295>  ?b	0.495586381	0.000000006	0.000015393	393	65492328350	25530364	-1
?h  <http://example.com/child_P40>  ?b  ?a  <http://example.com/mother_P25>  ?h   => ?a  <http://example.com/brother_P7>  ?b	0.26813446	0.030747036	0.437600257	1364	44362	3117	-1
?h  <http://example.com/child_P40>  ?b  ?a  <http://example.com/father_P22>  ?h   => ?a  <http://example.com/brother_P7>  ?b	0.497346177	0.03109598	0.450498575	2530	81361	5616	-1
?h  <http://example.com/brother_P7>  ?b  ?a  <http://example.com/brother_P7>  ?h   => ?a  <http://example.com/brother_P7>  ?b	0.378612149	0.412331407	0.412331407	1926	4671	4671	-1
?g  <http://example.com/consists_of_P527>  ?a  ?g  <http://example.com/consists_of_P527>  ?b   => ?a  <http://example.com/brother_P7>  ?b	0.025948496	0.002122425	0.307692308	132	62193	429	-1
?g  <http://example.com/child_P40>  ?a  ?g  <http://example.com/child_P40>  ?b   => ?a  <http://example.com/brother_P7>  ?b	0.515824651	0.029943741	0.442197506	2624	87631	5934	-1
?a  <http://example.com/country_P17>  ?h  ?b  <http://example.com/country_P17>  ?h   => ?a  <http://example.com/event_location_P766>  ?b	0.164671745	0.000000007	0.000016718	454	65492328350	27156962	-1
?g  <http://example.com/brother_P7>  ?b  ?g  <http://example.com/sister_P9>  ?a   => ?a  <http://example.com/brother_P7>  ?b	0.100845292	0.668839635	0.927667269	513	767	553	-1
?g  <http://example.com/cast_member_P161>  ?a  ?g  <http://example.com/cast_member_P161>  ?b   => ?a  <http://example.com/brother_P7>  ?b	0.023589542	0.00007574	0.007412898	120	1584362	16188	-1
?g  <http://example.com/brother_P7>  ?a  ?g  <http://example.com/brother_P7>  ?b   => ?a  <http://example.com/brother_P7>  ?b	0.329860429	0.27671504	0.379552138	1678	6064	4421	-1
?g  <http://example.com/author_P50>  ?b  ?g  <http://example.com/preceded_by_P155>  ?a   => ?a  <http://example.com/author_P50>  ?b	0.164998548	0.901847575	0.937153142	6248	6928	6667	-1
?g  <http://example.com/author_P50>  ?b  ?g  <http://example.com/succeeded_by_P156>  ?a   => ?a  <http://example.com/author_P50>  ?b	0.162938707	0.897193544	0.939832445	6170	6877	6565	-1
?a  <http://example.com/preceded_by_P155>  ?h  ?h  <http://example.com/subject_heading_P921>  ?b   => ?a  <http://example.com/subject_heading_P921>  ?b	0.017857143	0.411931818	0.828571429	145	352	175	-1
?h  <http://example.com/subject_heading_P921>  ?b  ?a  <http://example.com/succeeded_by_P156>  ?h   => ?a  <http://example.com/subject_heading_P921>  ?b	0.016748768	0.445901639	0.804733728	136	305	169	-1
?g  <http://example.com/preceded_by_P155>  ?a  ?g  <http://example.com/subject_heading_P921>  ?b   => ?a  <http://example.com/subject_heading_P921>  ?b	0.017857143	0.442073171	0.814606742	145	328	178	-1
?g  <http://example.com/subject_heading_P921>  ?b  ?g  <http://example.com/succeeded_by_P156>  ?a   => ?a  <http://example.com/subject_heading_P921>  ?b	0.016748768	0.378830084	0.804733728	136	359	169	-1
?h  <http://example.com/member_of_political_party_P102>  ?b  ?a  <http://example.com/spouse_P26>  ?h   => ?a  <http://example.com/member_of_political_party_P102>  ?b	0.003901413	0.32122905	0.833333333	230	716	276	-1
?a  <http://example.com/child_P40>  ?h  ?h  <http://example.com/member_of_political_party_P102>  ?b   => ?a  <http://example.com/member_of_political_party_P102>  ?b	0.003494309	0.277254374	0.686666667	206	743	300	-1
?a  <http://example.com/place_of_birth_P19>  ?h  ?b  <http://example.com/place_of_death_P20>  ?h   => ?a  <http://example.com/brother_P7>  ?b	0.041281698	0.000001422	0.000125626	210	147671649	1671629	-1
?b  <http://example.com/headquarters_location_P159>  ?h  ?a  <http://example.com/place_of_death_P20>  ?h   => ?a  <http://example.com/member_of_political_party_P102>  ?b	0.017929537	0.000240071	0.00461923	1057	4402856	228826	-1
?a  <http://example.com/father_P22>  ?h  ?h  <http://example.com/member_of_political_party_P102>  ?b   => ?a  <http://example.com/member_of_political_party_P102>  ?b	0.002815802	0.228650138	0.669354839	166	726	248	-1
?b  <http://example.com/headquarters_location_P159>  ?h  ?a  <http://example.com/place_of_birth_P19>  ?h   => ?a  <http://example.com/member_of_political_party_P102>  ?b	0.020898003	0.000227348	0.00545461	1232	5419002	225864	-1
?a  <http://example.com/member_of_political_party_P102>  ?h  ?b  <http://example.com/preceded_by_P155>  ?h   => ?a  <http://example.com/member_of_political_party_P102>  ?b	0.002985429	0.035010941	0.035010941	176	5027	5027	-1
?b  <http://example.com/country_P17>  ?g  ?g  <http://example.com/head_of_government_P6>  ?a   => ?a  <http://example.com/member_of_political_party_P102>  ?b	0.00178108	0.000283394	0.000299576	105	370509	350495	-1
?a  <http://example.com/member_of_political_party_P102>  ?h  ?b  <http://example.com/succeeded_by_P156>  ?h   => ?a  <http://example.com/member_of_political_party_P102>  ?b	0.003087205	0.00614429	0.00614429	182	29621	29621	-1
?a  <http://example.com/country_P17>  ?h  ?b  <http://example.com/country_P17>  ?h   => ?a  <http://example.com/adjacent_station_P197>  ?b	0.989087657	0.000000169	0.000041185	11058	65492328350	268494723	-2
?g  <http://example.com/father_P22>  ?a  ?g  <http://example.com/member_of_political_party_P102>  ?b   => ?a  <http://example.com/member_of_political_party_P102>  ?b	0.002408698	0.289205703	0.676190476	142	491	210	-1
