Assuming 9 as type relation
Loading files... 
  Starting dbpedia2.tsv
  Finished dbpedia2.tsv, still running: 0
Loaded 6704524 facts in 47.02 s using 36293 MB
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 32 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?b  <dbo:after>  ?h  ?a  <dbo:mp>  ?h   => ?a  <dbo:candidate>  ?b	0.014116177	0.145431145	0.649425287	113	777	174	-2
?b  <dbo:after>  ?h  ?h  <dbo:title>  ?a   => ?a  <dbo:candidate>  ?b	0.026483448	0.004463158	0.229685807	212	47500	923	-2
?b  <dbo:before>  ?h  ?h  <dbo:title>  ?a   => ?a  <dbo:candidate>  ?b	0.034353529	0.00598998	0.226151316	275	45910	1216	-2
?b  <dbo:before>  ?h  ?a  <dbo:candidate>  ?h   => ?a  <dbo:candidate>  ?b	0.080324797	0.131117455	0.490465294	643	4904	1311	-2
?b  <dbo:relatedInstance>  ?h  ?h  <dbo:title>  ?a   => ?a  <dbo:candidate>  ?b	0.080699563	0.010794011	0.150372439	646	59848	4296	-2
?b  <dbo:relatedInstance>  ?h  ?h  <dbo:years>  ?a   => ?a  <dbo:candidate>  ?b	0.014241099	0.009403613	0.070457355	114	12123	1618	-2
?a  <dbo:candidate>  ?h  ?b  <dbo:candidate>  ?h   => ?a  <dbo:candidate>  ?b	0.019237976	0.020932445	0.613545817	154	7357	251	-2
?h  <dbo:before>  ?b  ?a  <dbo:mp>  ?h   => ?a  <dbo:candidate>  ?b	0.024609619	0.362799263	0.66779661	197	543	295	-2
?a  <dbo:mp>  ?h  ?h  <dbo:predecessor>  ?b   => ?a  <dbo:candidate>  ?b	0.015240475	0.230188679	0.40397351	122	530	302	-2
?g  <dbo:constituency>  ?a  ?g  <dbo:msp>  ?b   => ?a  <dbo:candidate>  ?b	0.018613367	0.009780754	0.013701149	149	15234	10875	-2
?g  <dbo:name>  ?a  ?g  <dbo:td>  ?b   => ?a  <dbo:candidate>  ?b	0.021736415	0.003375691	0.017813268	174	51545	9768	-2
?g  <dbo:con>  ?a  ?g  <dbo:name>  ?b   => ?a  <dbo:candidate>  ?b	0.015240475	0.008591549	0.019889142	122	14200	6134	-2
?g  <dbo:constituencyMp>  ?a  ?g  <dbo:predecessor>  ?b   => ?a  <dbo:candidate>  ?b	0.017489069	0.233722871	0.445859873	140	599	314	-2
?g  <dbo:before>  ?b  ?g  <dbo:constituencyMp>  ?a   => ?a  <dbo:candidate>  ?b	0.012617114	0.293604651	0.545945946	101	344	185	-2
?g  <dbo:title>  ?a  ?g  <dbo:title>  ?b   => ?a  <dbo:candidate>  ?b	0.019237976	0.000708209	0.107541899	154	217450	1432	-2
?a  <dbo:candidate>  ?g  ?g  <dbo:predecessor>  ?b   => ?a  <dbo:candidate>  ?b	0.022985634	0.145800317	0.271787297	184	1262	677	-2
?g  <dbo:predecessor>  ?b  ?g  <dbo:title>  ?a   => ?a  <dbo:candidate>  ?b	0.013366646	0.016133896	0.130806846	107	6632	818	-2
?h  <dbo:candidate>  ?b  ?a  <dbo:title>  ?h   => ?a  <dbo:candidate>  ?b	0.044347283	0.013175475	0.013175475	355	26944	26944	-2
?g  <dbo:before>  ?b  ?a  <dbo:candidate>  ?g   => ?a  <dbo:candidate>  ?b	0.080449719	0.245989305	0.499612102	644	2618	1289	-2
?g  <dbo:before>  ?b  ?g  <dbo:title>  ?a   => ?a  <dbo:candidate>  ?b	0.120299813	0.008169048	0.178531702	963	117884	5394	-2
?g  <dbo:after>  ?b  ?g  <dbo:years>  ?a   => ?a  <dbo:candidate>  ?b	0.019862586	0.006802139	0.060272934	159	23375	2638	-2
?g  <dbo:after>  ?b  ?a  <dbo:candidate>  ?g   => ?a  <dbo:candidate>  ?b	0.055465334	0.297986577	0.486842105	444	1490	912	-2
?a  <dbo:regnum>  ?h  ?b  <dbo:regnum>  ?h   => ?a  <dbo:unrankedFamilia>  ?b	0.663366337	0.0000003	0.000028379	201	669110393	7082712	-1
?g  <dbo:candidate>  ?a  ?g  <dbo:candidate>  ?b   => ?a  <dbo:candidate>  ?b	0.038475953	0.002111715	0.002111715	308	145853	145853	-2
?g  <dbo:candidate>  ?b  ?a  <dbo:candidate>  ?g   => ?a  <dbo:candidate>  ?b	0.05646471	0.7232	0.7232	452	625	625	-2
?g  <dbo:candidate>  ?b  ?g  <dbo:title>  ?a   => ?a  <dbo:candidate>  ?b	0.032604622	0.004932718	0.004932718	261	52912	52912	-2
?h  <dbo:bodyStyle>  ?b  ?a  <dbo:successor>  ?h   => ?a  <dbo:bodyStyle>  ?b	0.222449816	0.49862259	0.588937093	543	1089	922	-1
?h  <dbo:bodyStyle>  ?b  ?a  <dbo:predecessor>  ?h   => ?a  <dbo:bodyStyle>  ?b	0.22367882	0.471910112	0.526518804	546	1157	1037	-1
?h  <dbo:bodyStyle>  ?b  ?a  <dbo:platform>  ?h   => ?a  <dbo:bodyStyle>  ?b	0.05366653	0.35989011	0.442567568	131	364	296	-1
?h  <dbo:bodyStyle>  ?b  ?a  <dbo:similar>  ?h   => ?a  <dbo:bodyStyle>  ?b	0.30192544	0.279272452	0.326684397	737	2639	2256	-1
?h  <dbo:bodyStyle>  ?b  ?a  <dbo:related>  ?h   => ?a  <dbo:bodyStyle>  ?b	0.317492831	0.316584967	0.379529873	775	2448	2042	-1
?g  <dbo:bodyStyle>  ?b  ?g  <dbo:successor>  ?a   => ?a  <dbo:bodyStyle>  ?b	0.215485457	0.383102695	0.547916667	526	1373	960	-1
?g  <dbo:bodyStyle>  ?b  ?g  <dbo:predecessor>  ?a   => ?a  <dbo:bodyStyle>  ?b	0.21917247	0.363698165	0.61423651	535	1471	871	-1
?g  <dbo:bodyStyle>  ?b  ?g  <dbo:related>  ?a   => ?a  <dbo:bodyStyle>  ?b	0.312576813	0.242916269	0.400314795	763	3141	1906	-1
?g  <dbo:bodyStyle>  ?b  ?g  <dbo:similar>  ?a   => ?a  <dbo:bodyStyle>  ?b	0.276526014	0.252053771	0.408595642	675	2678	1652	-1
?a  <dbo:before>  ?h  ?h  <dbo:medalgoldProperty>  ?b   => ?a  <dbo:medalsilverProperty>  ?b	0.010003671	0.048444444	0.20260223	109	2250	538	-1
?a  <dbo:medalbronzeProperty>  ?b  ?a  <dbo:medalgoldProperty>  ?b   => ?a  <dbo:medalsilverProperty>  ?b	0.018997797	0.264367816	0.405882353	207	783	510	-1
?g  <dbo:after>  ?b  ?g  <dbo:title>  ?a   => ?a  <dbo:candidate>  ?b	0.157026858	0.010952149	0.202807357	1257	114772	6198	-2
?h  <dbo:medalsilverProperty>  ?b  ?a  <dbo:nationalteam>  ?h   => ?a  <dbo:medalsilverProperty>  ?b	0.009636564	0.021190716	0.483870968	105	4955	217	-1
?g  <dbo:before>  ?a  ?g  <dbo:medalgoldProperty>  ?b   => ?a  <dbo:medalsilverProperty>  ?b	0.009636564	0.076419214	0.190217391	105	1374	552	-1
?a  <dbo:previous>  ?h  ?h  <dbo:pte>  ?b   => ?a  <dbo:pte>  ?b	0.506811989	0.335740072	0.984126984	186	554	189	-1
?a  <dbo:next>  ?h  ?h  <dbo:pte>  ?b   => ?a  <dbo:pte>  ?b	0.482288828	0.307291667	0.967213115	177	576	183	-1
?g  <dbo:previous>  ?a  ?g  <dbo:pte>  ?b   => ?a  <dbo:pte>  ?b	0.493188011	0.776824034	0.983695652	181	233	184	-1
?g  <dbo:next>  ?a  ?g  <dbo:pte>  ?b   => ?a  <dbo:pte>  ?b	0.482288828	0.776315789	0.967213115	177	228	183	-1
?a  <dbo:rd2Team02>  ?b  ?a  <dbo:rd3Team01>  ?b   => ?a  <dbo:rd1Team04>  ?b	0.085191083	0.330927835	0.514423077	321	970	624	-2
?a  <dbo:rd2Team02>  ?b  ?a  <dbo:rd4Team01>  ?b   => ?a  <dbo:rd1Team04>  ?b	0.039543524	0.327472527	0.496666667	149	455	300	-2
?a  <dbo:typeOfProp>  ?h  ?b  <dbo:typeOfProp>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.033591731	0.002701916	0.005982788	130	48114	21729	-2
?h  <dbo:similarAircraft>  ?a  ?b  <dbo:variantsWithTheirOwnArticles>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.029715762	0.115461847	0.167151163	115	996	688	-2
?a  <dbo:similarAircraft>  ?h  ?b  <dbo:variantsWithTheirOwnArticles>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.028940568	0.161849711	0.231884058	112	692	483	-2
?a  <dbo:engine_percent_28prop_percent_29>  ?h  ?b  <dbo:engine_percent_28prop_percent_29>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.028423773	0.010986816	0.026467757	110	10012	4156	-2
?a  <dbo:country>  ?h  ?b  <dbo:country>  ?h   => ?a  <dbo:network>  ?b	0.037779314	0.000001436	0.000023503	328	228341689	13955906	-1
?h  <dbo:similarAircraft>  ?b  ?a  <dbo:variantsWithTheirOwnArticles>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.075710594	0.294176707	0.294176707	293	996	996	-2
?a  <dbo:primaryUser>  ?h  ?b  <dbo:primaryUser>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.081136951	0.003725544	0.006490151	314	84283	48381	-2
?a  <dbo:developedFrom>  ?h  ?b  <dbo:similarAircraft>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.028423773	0.085403727	0.120746432	110	1288	911	-2
?a  <dbo:developedFrom>  ?h  ?h  <dbo:similarAircraft>  ?b   => ?a  <dbo:similarAircraft>  ?b	0.068992248	0.214975845	0.214975845	267	1242	1242	-2
?a  <dbo:lists>  ?h  ?b  <dbo:lists>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.192764858	0.002904928	0.005235492	746	256805	142489	-2
?b  <dbo:related>  ?h  ?h  <dbo:similarAircraft>  ?a   => ?a  <dbo:similarAircraft>  ?b	0.056072351	0.058983419	0.094594595	217	3679	2294	-2
?b  <dbo:related>  ?h  ?a  <dbo:similarAircraft>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.075193798	0.084128361	0.133180778	291	3459	2185	-2
?a  <dbo:type>  ?h  ?b  <dbo:type>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.066408269	0.000000316	0.023836023	257	812488700	10782	-2
?h  <dbo:similarAircraft>  ?a  ?b  <dbo:similarAircraft>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.216795866	0.110119438	0.144356504	839	7619	5812	-2
?h  <dbo:related>  ?a  ?b  <dbo:similarAircraft>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.058914729	0.063955119	0.088646967	228	3565	2572	-2
?h  <dbo:sequence>  ?a  ?b  <dbo:similarAircraft>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.043410853	0.021674623	0.030534351	168	7751	5502	-2
?b  <dbo:similarAircraft>  ?h  ?h  <dbo:variantsWithTheirOwnArticles>  ?a   => ?a  <dbo:similarAircraft>  ?b	0.031524548	0.088277858	0.123107972	122	1382	991	-2
?a  <dbo:similarAircraft>  ?h  ?b  <dbo:similarAircraft>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.348837209	0.143403442	0.202156334	1350	9414	6678	-2
?a  <dbo:related>  ?h  ?b  <dbo:similarAircraft>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.069767442	0.078057242	0.109800732	270	3459	2459	-2
?a  <dbo:sequence>  ?h  ?b  <dbo:similarAircraft>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.050387597	0.031988189	0.04381038	195	6096	4451	-2
?a  <dbo:similarAircraft>  ?g  ?g  <dbo:variantsWithTheirOwnArticles>  ?b   => ?a  <dbo:similarAircraft>  ?b	0.029457364	0.082489146	0.168888889	114	1382	675	-2
?b  <dbo:sequence>  ?h  ?h  <dbo:similarAircraft>  ?a   => ?a  <dbo:similarAircraft>  ?b	0.042894057	0.026521809	0.044599678	166	6259	3722	-2
?h  <dbo:sequence>  ?a  ?b  <dbo:sequence>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.027648579	0.009945162	0.01933502	107	10759	5534	-2
?b  <dbo:sequence>  ?h  ?a  <dbo:similarAircraft>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.073385013	0.046587927	0.076839827	284	6096	3696	-2
?a  <dbo:sequence>  ?h  ?b  <dbo:sequence>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.028940568	0.012251149	0.024316109	112	9142	4606	-2
?g  <dbo:developedFrom>  ?b  ?g  <dbo:similarAircraft>  ?a   => ?a  <dbo:similarAircraft>  ?b	0.026356589	0.098360656	0.150442478	102	1037	678	-2
?g  <dbo:developedFrom>  ?a  ?g  <dbo:similarAircraft>  ?b   => ?a  <dbo:similarAircraft>  ?b	0.06124031	0.228543877	0.228543877	237	1037	1037	-2
?a  <dbo:related>  ?h  ?h  <dbo:similarAircraft>  ?b   => ?a  <dbo:similarAircraft>  ?b	0.170284238	0.179124762	0.179124762	659	3679	3679	-2
?g  <dbo:similarAircraft>  ?b  ?g  <dbo:variantsWithTheirOwnArticles>  ?a   => ?a  <dbo:similarAircraft>  ?b	0.074935401	0.189171559	0.189171559	290	1533	1533	-2
?b  <dbo:council>  ?h  ?a  <dbo:unitaryScotland>  ?h   => ?a  <dbo:constituencyScottishParliament>  ?b	0.575438596	0.340248963	0.35193133	164	482	466	-1
?a  <dbo:sequence>  ?h  ?h  <dbo:similarAircraft>  ?b   => ?a  <dbo:similarAircraft>  ?b	0.107751938	0.066624061	0.066624061	417	6259	6259	-2
?h  <dbo:sequence>  ?b  ?a  <dbo:sequence>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.032041344	0.011525235	0.029279811	124	10759	4235	-2
?g  <dbo:related>  ?b  ?a  <dbo:similarAircraft>  ?g   => ?a  <dbo:similarAircraft>  ?b	0.076485788	0.083029453	0.138771683	296	3565	2133	-2
?g  <dbo:related>  ?b  ?g  <dbo:similarAircraft>  ?a   => ?a  <dbo:similarAircraft>  ?b	0.064341085	0.056681084	0.098108747	249	4393	2538	-2
?h  <dbo:similarAircraft>  ?b  ?a  <dbo:similarAircraft>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.403359173	0.204882531	0.204882531	1561	7619	7619	-2
?h  <dbo:sequence>  ?b  ?a  <dbo:similarAircraft>  ?h   => ?a  <dbo:similarAircraft>  ?b	0.075968992	0.03793059	0.082283795	294	7751	3573	-2
?g  <dbo:related>  ?a  ?g  <dbo:similarAircraft>  ?b   => ?a  <dbo:similarAircraft>  ?b	0.165116279	0.145458684	0.145458684	639	4393	4393	-2
?g  <dbo:sequence>  ?b  ?g  <dbo:similarAircraft>  ?a   => ?a  <dbo:similarAircraft>  ?b	0.050904393	0.021251348	0.046837851	197	9270	4206	-2
?g  <dbo:sequence>  ?a  ?g  <dbo:sequence>  ?b   => ?a  <dbo:similarAircraft>  ?b	0.049870801	0.00635663	0.019101346	193	30362	10104	-2
?g  <dbo:sequence>  ?a  ?g  <dbo:similarAircraft>  ?b   => ?a  <dbo:similarAircraft>  ?b	0.109819121	0.045846818	0.045846818	425	9270	9270	-2
?g  <dbo:similarAircraft>  ?a  ?g  <dbo:similarAircraft>  ?b   => ?a  <dbo:similarAircraft>  ?b	0.336950904	0.121065825	0.121065825	1304	10771	10771	-2
?a  <dbo:wikiPageUsesTemplate>  ?h  ?b  <dbo:wikiPageUsesTemplate>  ?h   => ?a  <dbo:previssue>  ?b	0.980392157	0.000000002	0.001242576	100	50274101019	80478	-1
?a  <dbo:areaCode>  ?h  ?h  <dbo:timezone>  ?b   => ?a  <dbo:timezone>  ?b	0.016447675	0.997175141	0.997175141	353	354	354	-1
?a  <dbo:areaCode>  ?h  ?h  <dbo:timezoneDst>  ?b   => ?a  <dbo:timezone>  ?b	0.016354487	0.991525424	0.991525424	351	354	354	-1
?a  <dbo:northwest>  ?h  ?h  <dbo:timezone>  ?b   => ?a  <dbo:timezone>  ?b	0.007827789	0.727272727	0.903225806	168	231	186	-1
?a  <dbo:northeast>  ?h  ?h  <dbo:timezone>  ?b   => ?a  <dbo:timezone>  ?b	0.007874383	0.789719626	0.933701657	169	214	181	-1
?a  <dbo:southwest>  ?h  ?h  <dbo:timezone>  ?b   => ?a  <dbo:timezone>  ?b	0.007874383	0.747787611	0.95480226	169	226	177	-1
?a  <dbo:southeast>  ?h  ?h  <dbo:timezone>  ?b   => ?a  <dbo:timezone>  ?b	0.008014165	0.735042735	0.93989071	172	234	183	-1
?a  <dbo:north>  ?h  ?h  <dbo:timezone>  ?b   => ?a  <dbo:timezone>  ?b	0.009272202	0.708185053	0.900452489	199	281	221	-1
?a  <dbo:south>  ?h  ?h  <dbo:timezone>  ?b   => ?a  <dbo:timezone>  ?b	0.008713074	0.705660377	0.899038462	187	265	208	-1
?a  <dbo:east>  ?h  ?h  <dbo:timezone>  ?b   => ?a  <dbo:timezone>  ?b	0.00866648	0.715384615	0.911764706	186	260	204	-1
?h  <dbo:timezone>  ?b  ?a  <dbo:west>  ?h   => ?a  <dbo:timezone>  ?b	0.00820054	0.654275093	0.88	176	269	200	-1
?a  <dbo:subdivisionName>  ?h  ?h  <dbo:timeZone>  ?b   => ?a  <dbo:timezone>  ?b	0.045988258	0.723076923	0.975296443	987	1365	1012	-1
?a  <dbo:wikiPageUsesTemplate>  ?h  ?b  <dbo:wikiPageUsesTemplate>  ?h   => ?a  <dbo:previousAlliances>  ?b	0.199419167	0.000000004	0.000073752	206	50274101019	2793160	-1
?a  <dbo:subdivisionName>  ?h  ?h  <dbo:timezone>  ?b   => ?a  <dbo:timezone>  ?b	0.043658559	0.073071824	0.101704114	937	12823	9213	-1
?g  <dbo:south>  ?a  ?g  <dbo:timezone>  ?b   => ?a  <dbo:timezone>  ?b	0.007455037	0.583941606	0.883977901	160	274	181	-1
?g  <dbo:east>  ?a  ?g  <dbo:timezone>  ?b   => ?a  <dbo:timezone>  ?b	0.007967571	0.568106312	0.895287958	171	301	191	-1
?g  <dbo:north>  ?a  ?g  <dbo:timezone>  ?b   => ?a  <dbo:timezone>  ?b	0.007920977	0.594405594	0.894736842	170	286	190	-1
?g  <dbo:southeast>  ?a  ?g  <dbo:timezone>  ?b   => ?a  <dbo:timezone>  ?b	0.006429969	0.693467337	0.92	138	199	150	-1
?g  <dbo:northwest>  ?a  ?g  <dbo:timezone>  ?b   => ?a  <dbo:timezone>  ?b	0.006057217	0.631067961	0.866666667	130	206	150	-1
?g  <dbo:southwest>  ?a  ?g  <dbo:timezone>  ?b   => ?a  <dbo:timezone>  ?b	0.006383375	0.698979592	0.944827586	137	196	145	-1
?g  <dbo:timezone>  ?b  ?g  <dbo:west>  ?a   => ?a  <dbo:timezone>  ?b	0.006895909	0.521126761	0.860465116	148	284	172	-1
?g  <dbo:northeast>  ?a  ?g  <dbo:timezone>  ?b   => ?a  <dbo:timezone>  ?b	0.006429969	0.669902913	0.926174497	138	206	149	-1
?b  <dbo:networkLogo>  ?h  ?a  <dbo:stationLogo>  ?h   => ?a  <dbo:affiliations>  ?b	0.026874391	0.621621622	0.638888889	138	222	216	-1
?a  <dbo:wikiPageUsesTemplate>  ?h  ?b  <dbo:wikiPageUsesTemplate>  ?h   => ?a  <dbo:sire>  ?b	0.552238806	0.000000004	0.00053124	222	50274101019	417890	-1
?a  <dbo:owner>  ?h  ?b  <dbo:owner>  ?h   => ?a  <dbo:affiliations>  ?b	0.041869523	0.000430928	0.002577721	215	498923	83407	-1
?a  <dbo:state>  ?h  ?b  <dbo:state>  ?h   => ?a  <dbo:affiliations>  ?b	0.02570594	0.000072193	0.001035067	132	1828429	127528	-1
?a  <dbo:city>  ?h  ?b  <dbo:city>  ?h   => ?a  <dbo:affiliations>  ?b	0.025511198	0.000322337	0.005560036	131	406407	23561	-1
?a  <dbo:homepage>  ?h  ?b  <dbo:website>  ?h   => ?a  <dbo:affiliations>  ?b	0.025511198	0.029497861	0.112931034	131	4441	1160	-1
?h  <dbo:affiliations>  ?b  ?a  <dbo:sisterStations>  ?h   => ?a  <dbo:affiliations>  ?b	0.029016553	0.202997275	0.517361111	149	734	288	-1
?g  <dbo:affiliations>  ?b  ?g  <dbo:sisterStations>  ?a   => ?a  <dbo:affiliations>  ?b	0.028821811	0.177033493	0.526690391	148	836	281	-1
?a  <dbo:wikiPageUsesTemplate>  ?h  ?b  <dbo:wikiPageUsesTemplate>  ?h   => ?a  <dbo:post1followed>  ?b	0.463815789	0.000000003	0.000026938	141	50274101019	5234259	-1
?a  <dbo:p1destname>  ?h  ?b  <dbo:p1destname>  ?h   => ?a  <dbo:ob>  ?b	0.608187135	0.036775106	0.036827195	104	2828	2824	-2
?a  <dbo:p1linename>  ?h  ?b  <dbo:p1linename>  ?h   => ?a  <dbo:ob>  ?b	0.625730994	0.034819395	0.034864777	107	3073	3069	-2
?a  <dbo:wikiPageUsesTemplate>  ?h  ?b  <dbo:wikiPageUsesTemplate>  ?h   => ?a  <dbo:species>  ?b	0.126804526	0.000000006	0.000009017	325	50274101019	36043656	-1
?a  <dbo:wikiPageUsesTemplate>  ?h  ?b  <dbo:wikiPageUsesTemplate>  ?h   => ?a  <dbo:unrankedFamilia>  ?b	0.669966997	0.000000004	0.000015475	203	50274101019	13117582	-1
?a  <dbo:creators>  ?h  ?b  <dbo:creators>  ?h   => ?a  <dbo:alliances>  ?b	0.189751027	0.002233216	0.00418448	785	351511	187598	-1
?a  <dbo:location>  ?h  ?b  <dbo:locations>  ?h   => ?a  <dbo:alsoin>  ?b	0.492682927	0.025193315	0.326860841	101	4009	309	-2
?a  <dbo:opponent>  ?h  ?h  <dbo:tv>  ?b   => ?a  <dbo:tv>  ?b	0.249347258	0.351102941	0.351102941	191	544	544	-2
?g  <dbo:opponent>  ?a  ?g  <dbo:tv>  ?b   => ?a  <dbo:tv>  ?b	0.245430809	0.074396518	0.074396518	188	2527	2527	-2
?a  <dbo:fam>  ?h  ?h  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.0209448	0.050038971	0.074288359	321	6415	4321	-1
?a  <dbo:province>  ?h  ?b  <dbo:province>  ?h   => ?a  <dbo:region>  ?b	0.068315281	0.000647571	0.001511782	1047	1616812	692560	-1
?a  <dbo:capital>  ?h  ?h  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.009722041	0.390052356	0.702830189	149	382	212	-1
?a  <dbo:nearE>  ?h  ?h  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.013245465	0.615151515	0.692832765	203	330	293	-1
?a  <dbo:nearNw>  ?h  ?h  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.012201488	0.563253012	0.631756757	187	332	296	-1
?a  <dbo:publisher>  ?h  ?b  <dbo:publisher>  ?h   => ?a  <dbo:alliances>  ?b	0.61469664	0.000234794	0.000609055	2543	10830776	4175322	-1
?a  <dbo:nearNe>  ?h  ?h  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.012201488	0.597444089	0.667857143	187	313	280	-1
?a  <dbo:nearN>  ?h  ?h  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.014354691	0.626780627	0.698412698	220	351	315	-1
?a  <dbo:nearW>  ?h  ?h  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.013180217	0.590643275	0.668874172	202	342	302	-1
?a  <dbo:child>  ?h  ?h  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.00789508	0.288782816	0.355882353	121	419	340	-1
?a  <dbo:nearS>  ?h  ?h  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.014354691	0.591397849	0.666666667	220	372	330	-1
?a  <dbo:nearSe>  ?h  ?h  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.011679499	0.542424242	0.628070175	179	330	285	-1
?h  <dbo:region>  ?b  ?a  <dbo:whs>  ?h   => ?a  <dbo:region>  ?b	0.006785854	0.95412844	0.95412844	104	109	109	-1
?a  <dbo:nearSw>  ?h  ?h  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.012397233	0.550724638	0.637583893	190	345	298	-1
?g  <dbo:fam>  ?a  ?g  <dbo:states>  ?b   => ?a  <dbo:region>  ?b	0.008873809	0.032961706	0.088772846	136	4126	1532	-1
?a  <dbo:district>  ?h  ?h  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.016246901	0.247514911	0.741071429	249	1006	336	-1
?a  <dbo:province>  ?h  ?h  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.355670103	0.80887372	0.814189694	5451	6739	6695	-1
?g  <dbo:langs>  ?a  ?g  <dbo:popplace>  ?b   => ?a  <dbo:region>  ?b	0.007960329	0.030431529	0.093846154	122	4009	1300	-1
?g  <dbo:association>  ?a  ?g  <dbo:confederation>  ?b   => ?a  <dbo:region>  ?b	0.012266736	0.926108374	0.994708995	188	203	189	-1
?g  <dbo:child>  ?a  ?g  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.010048284	0.128654971	0.296153846	154	1197	520	-1
?g  <dbo:fam>  ?a  ?g  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.013049719	0.035155563	0.083542189	200	5689	2394	-1
?g  <dbo:nearS>  ?a  ?g  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.011940493	0.494594595	0.63986014	183	370	286	-1
?g  <dbo:nearW>  ?a  ?g  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.011288007	0.502906977	0.65530303	173	344	264	-1
?g  <dbo:nearN>  ?a  ?g  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.011353256	0.491525424	0.6796875	174	354	256	-1
?g  <dbo:nearSw>  ?a  ?g  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.009852538	0.468944099	0.611336032	151	322	247	-1
?a  <dbo:wikiPageUsesTemplate>  ?h  ?b  <dbo:wikiPageUsesTemplate>  ?h   => ?a  <dbo:doctoralAdvisor>  ?b	0.453427065	0.000000005	0.000044383	258	50274101019	5813033	-1
?g  <dbo:nearE>  ?a  ?g  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.010439776	0.462427746	0.661157025	160	346	242	-1
?g  <dbo:nearSe>  ?a  ?g  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.009461047	0.438066465	0.606694561	145	331	239	-1
?g  <dbo:region>  ?b  ?g  <dbo:whs>  ?a   => ?a  <dbo:region>  ?b	0.007568837	0.852941176	0.966666667	116	136	120	-1
?g  <dbo:capital>  ?a  ?g  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.009852538	0.282242991	0.736585366	151	535	205	-1
?g  <dbo:nearNw>  ?a  ?g  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.009330549	0.444099379	0.605932203	143	322	236	-1
?g  <dbo:nearNe>  ?a  ?g  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.00978729	0.454545455	0.641025641	150	330	234	-1
?g  <dbo:province>  ?a  ?g  <dbo:region>  ?b   => ?a  <dbo:region>  ?b	0.009852538	0.524305556	0.719047619	151	288	210	-1
?h  <dbo:relations>  ?b  ?a  <dbo:relations>  ?h   => ?a  <dbo:relations>  ?b	0.256292906	0.344615385	0.344615385	112	325	325	-2
?h  <dbo:insignia>  ?b  ?a  <dbo:mission>  ?h   => ?a  <dbo:insignia>  ?b	0.092254134	0.115594329	0.120181406	106	917	882	-1
?a  <dbo:wikiPageUsesTemplate>  ?h  ?b  <dbo:wikiPageUsesTemplate>  ?h   => ?a  <dbo:branch>  ?b	0.14175918	0.00000001	0.000017189	498	50274101019	28972137	-1
