Movie	Release date	DBpedia_URL	Label	id	rating
Sleepless in Seattle	6/25/1993 0:00	http://dbpedia.org/resource/Sleepless_in_Seattle	good	378	72
Sound of Noise	3/9/2012 0:00	http://dbpedia.org/resource/Sound_of_Noise	good	379	72
Step Into Liquid	8/8/2003 0:00	http://dbpedia.org/resource/Step_into_Liquid	good	380	72
Strictly Ballroom	2/12/1993 0:00	http://dbpedia.org/resource/Strictly_Ballroom	good	381	72
Superman Returns	6/28/2006 0:00	http://dbpedia.org/resource/Superman_Returns	good	382	72
The Cabin in the Woods	4/13/2012 0:00	http://dbpedia.org/resource/The_Cabin_in_the_Woods	good	383	72
The Double Hour	4/15/2011 0:00	http://dbpedia.org/resource/The_Double_Hour	good	384	72
The Island President	3/28/2012 0:00	http://dbpedia.org/resource/The_Island_President	good	385	72
The Lady and the Duke	5/10/2002 0:00	http://dbpedia.org/resource/The_Lady_and_the_Duke	good	386	72
The Life of Reilly	11/9/2007 0:00	http://dbpedia.org/resource/The_Life_of_Reilly	good	387	72
The Woodsman	12/24/2004 0:00	http://dbpedia.org/resource/The_Woodsman	good	388	72
Tiny Furniture	11/12/2010 0:00	http://dbpedia.org/resource/Tiny_Furniture	good	389	72
Walk the Line	11/18/2005 0:00	http://dbpedia.org/resource/Walk_the_Line	good	390	72
Wreck-It Ralph	11/2/2012 0:00	http://dbpedia.org/resource/Wreck-It_Ralph	good	391	72
American Radical: The Trials of Norman Finkelstein	2/12/2010 0:00	http://dbpedia.org/resource/American_Radical:_The_Trials_of_Norman_Finkelstein	good	392	71
Battle for Brooklyn	6/17/2011 0:00	http://dbpedia.org/resource/Battle_for_Brooklyn	good	393	71
Bowfinger	8/13/1999 0:00	http://dbpedia.org/resource/Bowfinger	good	394	71
Chasing Amy	4/4/1997 0:00	http://dbpedia.org/resource/Chasing_Amy	good	395	71
Donnie Darko	10/26/2001 0:00	http://dbpedia.org/resource/Donnie_Darko	good	396	71
Dragonslayer	11/4/2011 0:00	http://dbpedia.org/resource/Dragonslayer	good	397	71
Elite Squad: The Enemy Within	11/11/2011 0:00	http://dbpedia.org/resource/Elite_Squad:_The_Enemy_Within	good	398	71
Everyone Else	4/9/2010 0:00	http://dbpedia.org/resource/Everyone_Else	good	399	71
From Up on Poppy Hill	3/15/2013 0:00	http://dbpedia.org/resource/From_Up_on_Poppy_Hill	good	400	71
I Like Killing Flies	7/28/2006 0:00	http://dbpedia.org/resource/I_Like_Killing_Flies	good	401	71
Intimate Strangers	7/30/2004 0:00	http://dbpedia.org/resource/Intimate_Strangers	good	402	71
Intolerable Cruelty	10/10/2003 0:00	http://dbpedia.org/resource/Intolerable_Cruelty	good	403	71
Marcello Mastroianni: I Remember	9/17/1999 0:00	http://dbpedia.org/resource/Marcello_Mastroianni:_I_Remember	good	404	71
Mayor of the Sunset Strip	3/26/2004 0:00	http://dbpedia.org/resource/Mayor_of_the_Sunset_Strip	good	405	71
Mulan	6/19/1998 0:00	http://dbpedia.org/resource/Mulan_(1998_film)	good	406	71
My Brother Is an Only Child	3/28/2008 0:00	http://dbpedia.org/resource/My_Brother_Is_an_Only_Child	good	407	71
Neo Ned	9/8/2006 0:00	http://dbpedia.org/resource/Neo_Ned	good	408	71
Next Stop Wonderland	8/21/1998 0:00	http://dbpedia.org/resource/Next_Stop_Wonderland	good	409	71
No One Knows About Persian Cats	4/16/2010 0:00	http://dbpedia.org/resource/No_One_Knows_About_Persian_Cats	good	410	71
October Sky	2/19/1999 0:00	http://dbpedia.org/resource/October_Sky	good	411	71
One Lucky Elephant	6/8/2011 0:00	http://dbpedia.org/resource/One_Lucky_Elephant	good	412	71
Paradise Now	10/28/2005 0:00	http://dbpedia.org/resource/Paradise_Now	good	413	71
Rare Exports: A Christmas Tale	12/3/2010 0:00	http://dbpedia.org/resource/Rare_Exports:_A_Christmas_Tale	good	414	71
Real Women Have Curves	10/18/2002 0:00	http://dbpedia.org/resource/Real_Women_Have_Curves	good	415	71
Robinson in Ruins	1/13/2012 0:00	http://dbpedia.org/resource/Robinson_in_Ruins	good	416	71
Roman de gare	4/25/2008 0:00	http://dbpedia.org/resource/Roman_de_Gare	good	417	71
Separate Lies	9/16/2005 0:00	http://dbpedia.org/resource/Separate_Lies	good	418	71
Shadow of the Vampire	12/29/2000 0:00	http://dbpedia.org/resource/Shadow_of_the_Vampire	good	419	71
Sisters in Law	4/12/2006 0:00	http://dbpedia.org/resource/Sisters_in_Law	good	420	71
Sketches of Frank Gehry	5/12/2006 0:00	http://dbpedia.org/resource/Sketches_of_Frank_Gehry	good	421	71
Sleepwalk with Me	8/24/2012 0:00	http://dbpedia.org/resource/Sleepwalk_with_Me	good	422	71
Spy Kids	3/30/2001 0:00	http://dbpedia.org/resource/Spy_Kids	good	423	71
Star Trek: First Contact	11/22/1996 0:00	http://dbpedia.org/resource/Star_Trek:_First_Contact	good	424	71
Syndromes and a Century	4/18/2007 0:00	http://dbpedia.org/resource/Syndromes_and_a_Century	good	425	71
The Boys of Baraka	11/30/2005 0:00	http://dbpedia.org/resource/The_Boys_of_Baraka	good	426	71
The Descent	8/4/2006 0:00	http://dbpedia.org/resource/The_Descent	good	427	71
The Good Girl	8/7/2002 0:00	http://dbpedia.org/resource/The_Good_Girl	good	428	71
The Nomi Song	2/4/2005 0:00	http://dbpedia.org/resource/The_Nomi_Song	good	429	71
The Opportunists	8/11/2000 0:00	http://dbpedia.org/resource/The_Opportunists	good	430	71
The Yes Men Fix the World	10/7/2009 0:00	http://dbpedia.org/resource/The_Yes_Men_Fix_the_World	good	431	71
Time of the Wolf	6/25/2004 0:00	http://dbpedia.org/resource/Time_of_the_Wolf	good	432	71
Tropic Thunder	8/13/2008 0:00	http://dbpedia.org/resource/Tropic_Thunder	good	433	71
Waiting for Guffman	1/31/1997 0:00	http://dbpedia.org/resource/Waiting_for_Guffman	good	434	71
Wal-Mart: The High Cost of Low Price	11/4/2005 0:00	http://dbpedia.org/resource/Wal-Mart:_The_High_Cost_of_Low_Price	good	435	71
Winnebago Man	7/9/2010 0:00	http://dbpedia.org/resource/Winnebago_Man	good	436	71
A Walk on the Moon	3/26/1999 0:00	http://dbpedia.org/resource/A_Walk_on_the_Moon	good	437	70
Bad Santa	11/26/2003 0:00	http://dbpedia.org/resource/Bad_Santa	good	438	70
Countdown to Zero	7/23/2010 0:00	http://dbpedia.org/resource/Countdown_to_Zero	good	439	70
Devils on the Doorstep	12/18/2002 0:00	http://dbpedia.org/resource/Devils_on_the_Doorstep	good	440	70
Die Hard	7/15/1988 0:00	http://dbpedia.org/resource/Die_Hard	good	441	70
Earth Days	8/14/2009 0:00	http://dbpedia.org/resource/Earth_Days	good	442	70
Elling	5/29/2002 0:00	http://dbpedia.org/resource/Elling	good	443	70
Good Will Hunting	12/5/1997 0:00	http://dbpedia.org/resource/Good_Will_Hunting	good	444	70
Gunner Palace	3/4/2005 0:00	http://dbpedia.org/resource/Gunner_Palace	good	445	70
It Might Get Loud	8/14/2009 0:00	http://dbpedia.org/resource/It_Might_Get_Loud	good	446	70
Prisoner of Paradise	12/12/2003 0:00	http://dbpedia.org/resource/Prisoner_of_Paradise	good	447	70
Queen to Play	4/1/2011 0:00	http://dbpedia.org/resource/Queen_to_Play	good	448	70
Quills	11/22/2000 0:00	http://dbpedia.org/resource/Quills	good	449	70
Strange Culture	10/5/2007 0:00	http://dbpedia.org/resource/Strange_Culture	good	450	70
Sweet and Lowdown	12/3/1999 0:00	http://dbpedia.org/resource/Sweet_and_Lowdown	good	451	70
The Barbarian Invasions	11/21/2003 0:00	http://dbpedia.org/resource/The_Barbarian_Invasions	good	452	70
The Blossoming of Maximo Oliveros	9/22/2006 0:00	http://dbpedia.org/resource/The_Blossoming_of_Maximo_Oliveros	good	453	70
The Hoax	4/6/2007 0:00	http://dbpedia.org/resource/The_Hoax	good	454	70
The Last Circus	8/19/2011 0:00	http://dbpedia.org/resource/The_Last_Circus	good	455	70
The Skin I Live In	10/14/2011 0:00	http://dbpedia.org/resource/The_Skin_I_Live_In	good	456	70
The Spanish Prisoner	4/3/1998 0:00	http://dbpedia.org/resource/The_Spanish_Prisoner	good	457	70
The Syrian Bride	11/16/2005 0:00	http://dbpedia.org/resource/The_Syrian_Bride	good	458	70
Training Day	10/5/2001 0:00	http://dbpedia.org/resource/Training_Day	good	459	70
Tsotsi	2/24/2006 0:00	http://dbpedia.org/resource/Tsotsi	good	460	70
Twist of Faith	7/1/2005 0:00	http://dbpedia.org/resource/Twist_of_Faith	good	461	70
Unstrung Heroes	9/15/1995 0:00	http://dbpedia.org/resource/Unstrung_Heroes	good	462	70
Ushpizin	10/19/2005 0:00	http://dbpedia.org/resource/Ushpizin	good	463	70
Vicky Cristina Barcelona	8/15/2008 0:00	http://dbpedia.org/resource/Vicky_Cristina_Barcelona	good	464	70
Waging a Living	6/22/2005 0:00	http://dbpedia.org/resource/Waging_a_Living	good	465	70
Arthur Christmas	11/23/2011 0:00	http://dbpedia.org/resource/Arthur_Christmas	good	466	69
Barton Fink	8/21/1991 0:00	http://dbpedia.org/resource/Barton_Fink	good	467	69
Beautiful Darling	4/22/2011 0:00	http://dbpedia.org/resource/Beautiful_Darling	good	468	69
Changing Lanes	4/12/2002 0:00	http://dbpedia.org/resource/Changing_Lanes	good	469	69
Cold Souls	8/7/2009 0:00	http://dbpedia.org/resource/Cold_Souls	good	470	69
Eklavya: The Royal Guard	2/16/2007 0:00	http://dbpedia.org/resource/Eklavya:_The_Royal_Guard	good	471	69
Enter the Void	9/24/2010 0:00	http://dbpedia.org/resource/Enter_the_Void	good	472	69
Fear(s) of the Dark	10/22/2008 0:00	http://dbpedia.org/resource/Fear(s)_of_the_Dark	good	473	69
Fire in Babylon	7/22/2011 0:00	http://dbpedia.org/resource/Fire_in_Babylon	good	474	69
Horns and Halos	2/28/2003 0:00	http://dbpedia.org/resource/Horns_and_Halos_(film)	good	475	69
Jodhaa Akbar	2/15/2008 0:00	http://dbpedia.org/resource/Jodhaa_Akbar	good	476	69
Kings of Pastry	9/15/2010 0:00	http://dbpedia.org/resource/Kings_of_Pastry	good	477	69
Live Free or Die Hard	6/27/2007 0:00	http://dbpedia.org/resource/Live_Free_or_Die_Hard	good	478	69
Small Time Crooks	5/19/2000 0:00	http://dbpedia.org/resource/Small_Time_Crooks	good	479	69
Space Station 3D	4/19/2002 0:00	http://dbpedia.org/resource/Space_Station_3D	good	480	69
Tears of the Black Tiger	1/12/2007 0:00	http://dbpedia.org/resource/Tears_of_the_Black_Tiger	good	481	69
The Adventures of Baron Munchausen	3/10/1989 0:00	http://dbpedia.org/resource/The_Adventures_of_Baron_Munchausen	good	482	69
The Bank Job	3/7/2008 0:00	http://dbpedia.org/resource/The_Bank_Job	good	483	69
The Big Lebowski	3/6/1998 0:00	http://dbpedia.org/resource/The_Big_Lebowski	good	484	69
The Company Men	1/21/2011 0:00	http://dbpedia.org/resource/The_Company_Men	good	485	69
The Cooler	11/26/2003 0:00	http://dbpedia.org/resource/The_Cooler	good	486	69
The Dangerous Lives of Altar Boys	6/14/2002 0:00	http://dbpedia.org/resource/The_Dangerous_Lives_of_Altar_Boys	good	487	69
The Elephant in the Living Room	4/8/2011 0:00	http://dbpedia.org/resource/The_Elephant_in_the_Living_Room	good	488	69
The Exploding Girl	3/12/2010 0:00	http://dbpedia.org/resource/The_Exploding_Girl	good	489	69
The Ignorant Fairies	9/20/2002 0:00	http://dbpedia.org/resource/The_Ignorant_Fairies	good	490	69
The Last Lions	2/18/2011 0:00	http://dbpedia.org/resource/The_Last_Lions	good	491	69
Warm Water Under a Red Bridge	5/3/2002 0:00	http://dbpedia.org/resource/Warm_Water_Under_a_Red_Bridge	good	492	69
We Live in Public	8/28/2009 0:00	http://dbpedia.org/resource/We_Live_in_Public	good	493	69
Wilbur Wants to Kill Himself	3/12/2004 0:00	http://dbpedia.org/resource/Wilbur_Wants_to_Kill_Himself	good	494	69
William Eggleston in the Real World	8/31/2005 0:00	http://dbpedia.org/resource/William_Eggleston_in_the_Real_World	good	495	69
A Somewhat Gentle Man	1/14/2011 0:00	http://dbpedia.org/resource/A_Somewhat_Gentle_Man	good	496	68
Alice et Martin	7/21/2000 0:00	http://dbpedia.org/resource/Alice_and_Martin_(1998_film)	good	497	68
Apocalypto	12/8/2006 0:00	http://dbpedia.org/resource/Apocalypto	good	498	68
August Evening	9/5/2008 0:00	http://dbpedia.org/resource/August_Evening	good	499	68
Big River Man	12/4/2009 0:00	http://dbpedia.org/resource/Big_River_Man	good	500	68
Born Romantic	9/28/2001 0:00	http://dbpedia.org/resource/Born_Romantic	good	501	68
Braveheart	5/24/1995 0:00	http://dbpedia.org/resource/Braveheart	good	502	68
Down Terrace	10/15/2010 0:00	http://dbpedia.org/resource/Down_Terrace	good	503	68
End of Watch	9/21/2012 0:00	http://dbpedia.org/resource/End_of_Watch	good	504	68
eXistenZ	4/23/1999 0:00	http://dbpedia.org/resource/Existenz	good	505	68
Four Lions	11/5/2010 0:00	http://dbpedia.org/resource/Four_Lions	good	506	68
Friends with Money	4/7/2006 0:00	http://dbpedia.org/resource/Friends_with_Money	good	507	68
Henry Fool	6/19/1998 0:00	http://dbpedia.org/resource/Henry_Fool	good	508	68
Iraq for Sale: The War Profiteers	9/8/2006 0:00	http://dbpedia.org/resource/Iraq_for_Sale:_The_War_Profiteers	good	509	68
Potiche	3/25/2011 0:00	http://dbpedia.org/resource/Potiche	good	510	68
Requiem for a Dream	10/6/2000 0:00	http://dbpedia.org/resource/Requiem_for_a_Dream	good	511	68
Rise of the Planet of the Apes	8/5/2011 0:00	http://dbpedia.org/resource/Rise_of_the_Planet_of_the_Apes	good	512	68
Smash His Camera	7/30/2010 0:00	http://dbpedia.org/resource/Smash_His_Camera	good	513	68
Son of the Bride	3/22/2002 0:00	http://dbpedia.org/resource/Son_of_the_Bride	good	514	68
The Edukators	7/22/2005 0:00	http://dbpedia.org/resource/The_Edukators	good	515	68
The Girl on the Train	1/22/2010 0:00	http://dbpedia.org/resource/The_Girl_on_the_Train	good	516	68
The Go Master	3/14/2007 0:00	http://dbpedia.org/resource/The_Go_Master	good	517	68
The Italian Job	5/30/2003 0:00	http://dbpedia.org/resource/The_Italian_Job	good	518	68
The Place Beyond the Pines	3/29/2013 0:00	http://dbpedia.org/resource/The_Place_Beyond_the_Pines	good	519	68
The School of Flesh	2/26/1999 0:00	http://dbpedia.org/resource/The_School_of_Flesh	good	520	68
The Secret Life of Words	12/15/2006 0:00	http://dbpedia.org/resource/The_Secret_Life_of_Words	good	521	68
The Valet	4/20/2007 0:00	http://dbpedia.org/resource/The_Valet	good	522	68
The War Zone	12/10/1999 0:00	http://dbpedia.org/resource/The_War_Zone	good	523	68
This Filthy World	11/24/2006 0:00	http://dbpedia.org/resource/This_Filthy_World	good	524	68
To Die Like a Man	4/8/2011 0:00	http://dbpedia.org/resource/To_Die_like_a_Man	good	525	68
Valentino: The Last Emperor	3/18/2009 0:00	http://dbpedia.org/resource/Valentino:_The_Last_Emperor	good	526	68
War Dance	11/9/2007 0:00	http://dbpedia.org/resource/War/Dance	good	527	68
A Guide to Recognizing Your Saints	9/29/2006 0:00	http://dbpedia.org/resource/A_Guide_to_Recognizing_Your_Saints	good	528	67
A League of Their Own	7/1/1992 0:00	http://dbpedia.org/resource/A_League_of_Their_Own	good	529	67
As Good as It Gets	12/23/1997 0:00	http://dbpedia.org/resource/As_Good_as_It_Gets	good	530	67
Bad Lieutenant	11/20/1992 0:00	http://dbpedia.org/resource/Bad_Lieutenant	good	531	67
Berlin Babylon	10/17/2001 0:00	http://dbpedia.org/resource/Berlin_Babylon	good	532	67
Brothers of the Head	7/28/2006 0:00	http://dbpedia.org/resource/Brothers_of_the_Head	good	533	67
Cairo Time	8/6/2010 0:00	http://dbpedia.org/resource/Cairo_Time	good	534	67
Children of Invention	3/12/2010 0:00	http://dbpedia.org/resource/Children_of_Invention	good	535	67
Confessions of a Dangerous Mind	12/31/2002 0:00	http://dbpedia.org/resource/Confessions_of_a_Dangerous_Mind	good	536	67
Decasia	3/19/2003 0:00	http://dbpedia.org/resource/Decasia	good	537	67
Die Hard 2	7/2/1990 0:00	http://dbpedia.org/resource/Die_Hard_2	good	538	67
Dislecksia: The Movie	10/4/2013 0:00	http://dbpedia.org/resource/Dislecksia:_The_Movie	good	539	67
Fast Five	4/29/2011 0:00	http://dbpedia.org/resource/Fast_Five	good	540	67
Fatal Attraction	9/18/1987 0:00	http://dbpedia.org/resource/Fatal_Attraction	good	541	67
Finding Neverland	11/12/2004 0:00	http://dbpedia.org/resource/Finding_Neverland	good	542	67
Flow: For Love of Water	9/12/2008 0:00	http://dbpedia.org/resource/Flow:_For_Love_of_Water	good	543	67
Forgetting Sarah Marshall	4/18/2008 0:00	http://dbpedia.org/resource/Forgetting_Sarah_Marshall	good	544	67
Garbage Dreams	1/6/2010 0:00	http://dbpedia.org/resource/Garbage_Dreams	good	545	67
Kill List	2/3/2012 0:00	http://dbpedia.org/resource/Kill_List	good	546	67
Lethal Weapon	3/6/1987 0:00	http://dbpedia.org/resource/Lethal_Weapon	good	547	67
Life and Debt	6/16/2001 0:00	http://dbpedia.org/resource/Life_and_Debt	good	548	67
London River	12/9/2011 0:00	http://dbpedia.org/resource/London_River	good	549	67
Nowhere Boy	10/8/2010 0:00	http://dbpedia.org/resource/Nowhere_Boy	good	550	67
Open Range	8/15/2003 0:00	http://dbpedia.org/resource/Open_Range	good	551	67
Pianomania	11/4/2011 0:00	http://dbpedia.org/resource/Pianomania	good	552	67
Price Check	11/16/2012 0:00	http://dbpedia.org/resource/Price_Check	good	553	67
RoboCop	7/17/1987 0:00	http://dbpedia.org/resource/RoboCop	good	554	67
Ruby Sparks	7/25/2012 0:00	http://dbpedia.org/resource/Ruby_Sparks	good	555	67
Shallow Grave	2/10/1995 0:00	http://dbpedia.org/resource/Shallow_Grave	good	556	67
Sound of My Voice	4/27/2012 0:00	http://dbpedia.org/resource/Sound_of_My_Voice	good	557	67
Bandslam	8/14/2009 0:00	http://dbpedia.org/resource/Bandslam	good	558	66
Beautiful Boxer	1/21/2005 0:00	http://dbpedia.org/resource/Beautiful_Boxer	good	559	66
Before the Fall	10/7/2005 0:00	http://dbpedia.org/resource/Before_the_Fall	good	560	66
Behind the Mask: The Rise of Leslie Vernon	3/16/2007 0:00	http://dbpedia.org/resource/Behind_the_Mask:_The_Rise_of_Leslie_Vernon	good	561	66
Bend It Like Beckham	3/12/2003 0:00	http://dbpedia.org/resource/Bend_It_Like_Beckham	good	562	66
Black Butterflies	3/2/2012 0:00	http://dbpedia.org/resource/Black_Butterflies	good	563	66
Ever After	7/31/1998 0:00	http://dbpedia.org/resource/Ever_After	good	564	66
Fight Club	10/15/1999 0:00	http://dbpedia.org/resource/Fight_Club	good	565	66
Ghost in the Shell 2: Innocence	9/17/2004 0:00	http://dbpedia.org/resource/Ghost_in_the_Shell_2:_Innocence	good	566	66
Hermanas	12/6/2006 0:00	http://dbpedia.org/resource/Hermanas	good	567	66
Jackass Number Two	9/22/2006 0:00	http://dbpedia.org/resource/Jackass_Number_Two	good	568	66
Let the Bullets Fly	3/2/2012 0:00	http://dbpedia.org/resource/Let_the_Bullets_Fly	good	569	66
Me You Them	3/2/2001 0:00	http://dbpedia.org/resource/Me_You_Them	good	570	66
Mean Girls	4/30/2004 0:00	http://dbpedia.org/resource/Mean_Girls	good	571	66
Mission: Impossible III	5/5/2006 0:00	http://dbpedia.org/resource/Mission:_Impossible_III	good	572	66
One Hundred Mornings	3/25/2011 0:00	http://dbpedia.org/resource/One_Hundred_Mornings	good	573	66
Pitch Perfect	9/28/2012 0:00	http://dbpedia.org/resource/Pitch_Perfect	good	574	66
Seven Psychopaths	10/12/2012 0:00	http://dbpedia.org/resource/Seven_Psychopaths	good	575	66
Shadow Magic	4/6/2001 0:00	http://dbpedia.org/resource/Shadow_Magic	good	576	66
SherryBaby	9/8/2006 0:00	http://dbpedia.org/resource/Sherrybaby	good	577	66
Small Town Murder Songs	7/1/2011 0:00	http://dbpedia.org/resource/Small_Town_Murder_Songs	good	578	66
So Close	9/12/2003 0:00	http://dbpedia.org/resource/So_Close	good	579	66
Son of Rambow	5/2/2008 0:00	http://dbpedia.org/resource/Son_of_Rambow	good	580	66
Spanking the Monkey	7/15/1994 0:00	http://dbpedia.org/resource/Spanking_the_Monkey	good	581	66
The Girlfriend Experience	5/22/2009 0:00	http://dbpedia.org/resource/The_Girlfriend_Experience	good	582	66
The SpongeBob SquarePants Movie	11/19/2004 0:00	http://dbpedia.org/resource/The_SpongeBob_SquarePants_Movie	good	583	66
The Way Back	1/21/2011 0:00	http://dbpedia.org/resource/The_Way_Back	good	584	66
Trading Places	6/8/1983 0:00	http://dbpedia.org/resource/Trading_Places	good	585	66
Trembling Before G-d	10/24/2001 0:00	http://dbpedia.org/resource/Trembling_Before_G-d	good	586	66
Tupac: Resurrection	11/14/2003 0:00	http://dbpedia.org/resource/Tupac:_Resurrection	good	587	66
Two Girls and a Guy	4/24/1998 0:00	http://dbpedia.org/resource/Two_Girls_and_a_Guy	good	588	66
Two Women	7/21/2000 0:00	http://dbpedia.org/resource/Two_Women	good	589	66
Unmade Beds	9/2/2009 0:00	http://dbpedia.org/resource/Unmade_Beds	good	590	66
Unsettled	5/9/2008 0:00	http://dbpedia.org/resource/Unsettled	good	591	66
Voices of Iraq	10/29/2004 0:00	http://dbpedia.org/resource/Voices_of_Iraq	good	592	66
Waiting for Armageddon	1/8/2010 0:00	http://dbpedia.org/resource/Waiting_for_Armageddon	good	593	66
Wish Me Away	6/1/2012 0:00	http://dbpedia.org/resource/Wish_Me_Away	good	594	66
