id	album	artist	date	rating	DBpedia_URL label
1160.0	Pain Is Love	Ja Rule	2-Oct-01	59.0	http://dbpedia.org/resource/Pain_Is_Love	bad
1161.0	Powerballin'	Chingy	16-Nov-04	59.0	http://dbpedia.org/resource/Powerballin'	bad
1162.0	Remind Me Where The Light Is	Great Northern	28-Apr-09	59.0	http://dbpedia.org/resource/Remind_Me_Where_the_Light_Is	bad
1163.0	Righteous Love	Joan Osborne	12-Sep-00	59.0	http://dbpedia.org/resource/Righteous_Love	bad
1164.0	Ringo 2012	Ringo Starr	31-Jan-12	59.0	http://dbpedia.org/resource/Ringo_2012	bad
1165.0	Riot City Blues	Primal Scream	22-Aug-06	59.0	http://dbpedia.org/resource/Riot_City_Blues	bad
1166.0	Season Of Poison	Shiny Toy Guns	4-Nov-08	59.0	http://dbpedia.org/resource/Season_of_Poison	bad
1167.0	Shaman	Santana	22-Oct-02	59.0	http://dbpedia.org/resource/Shaman_(album)	bad
1168.0	Slave to the Game	Emmure	10-Apr-12	59.0	http://dbpedia.org/resource/Slave_to_the_Game	bad
1169.0	So Amazin'	Christina Milian	16-May-06	59.0	http://dbpedia.org/resource/So_Amazin'	bad
1170.0	Someday This Could All Be Yours, Vol. 1	The Paper Chase	26-May-09	59.0	http://dbpedia.org/resource/Someday_This_Could_All_Be_Yours,_Vol._1	bad
1171.0	Something for the Rest of Us	Goo Goo Dolls	31-Aug-10	59.0	http://dbpedia.org/resource/Something_for_the_Rest_of_Us	bad
1172.0	Stade 2	Mr. Oizo	29-Nov-11	59.0	http://dbpedia.org/resource/Stade_2	bad
1173.0	Ten Thousand Fists	Disturbed	20-Sep-05	59.0	http://dbpedia.org/resource/Ten_Thousand_Fists	bad
1174.0	First of the Microbe Hunters	Stereolab	16-May-00	59.0	http://dbpedia.org/resource/The_First_of_the_Microbe_Hunters	bad
1175.0	The Lonely Position of Neutral	Trust Company	23-Jul-02	59.0	http://dbpedia.org/resource/The_Lonely_Position_of_Neutral	bad
1176.0	The Loudest Engine	Howling Bells	12-Sep-11	59.0	http://dbpedia.org/resource/The_Loudest_Engine	bad
1177.0	The Mirror Explodes	The Warlocks	19-May-09	59.0	http://dbpedia.org/resource/The_Mirror_Explodes	bad
1178.0	New Danger	Mos Def	12-Oct-04	59.0	http://dbpedia.org/resource/The_New_Danger	bad
1179.0	The Seventh Seal	Rakim	17-Nov-09	59.0	http://dbpedia.org/resource/The_Seventh_Seal_(Rakim_album)	bad
1180.0	The Spine	They Might Be Giants	13-Jul-04	59.0	http://dbpedia.org/resource/The_Spine	bad
1181.0	The Verge	There for Tomorrow	28-Jun-11	59.0	http://dbpedia.org/resource/The_Verge_(album)	bad
1182.0	The View from the Bottom	Lit	19-Jun-12	59.0	http://dbpedia.org/resource/The_View_from_the_Bottom	bad
1183.0	This Modern Glitch	The Wombats	26-Apr-11	59.0	http://dbpedia.org/resource/The_Wombats_Proudly_Present:_This_Modern_Glitch	bad
1184.0	Trapped Animal	The Slits	20-Oct-09	59.0	http://dbpedia.org/resource/Trapped_Animal	bad
1185.0	Trinity (Past, Present and Future)	Slum Village	13-Aug-02	59.0	http://dbpedia.org/resource/Trinity_(Past,_Present_and_Future)	bad
1186.0	Ultra Payloaded	Satellite Party	29-May-07	59.0	http://dbpedia.org/resource/Ultra_Payloaded	bad
1187.0	Unfamiliar Faces	Matt Costa	22-Jan-08	59.0	http://dbpedia.org/resource/Unfamiliar_Faces	bad
1188.0	Violence Begets Violence	Jedi Mind Tricks	31-Oct-11	59.0	http://dbpedia.org/resource/Violence_Begets_Violence	bad
1189.0	Welcome To The Dollhouse	Danity Kane	18-Mar-08	59.0	http://dbpedia.org/resource/Welcome_to_the_Dollhouse_(album)	bad
1190.0	Writers Without Homes	Piano Magic	19-Nov-02	59.0	http://dbpedia.org/resource/Writers_Without_Homes	bad
1191.0	X Marks Destination	The Whip	3-Mar-09	59.0	http://dbpedia.org/resource/X_Marks_Destination	bad
1192.0	Yeah Ghost	Zero 7	29-Sep-09	59.0	http://dbpedia.org/resource/Yeah_Ghost	bad
1193.0	You Have No Idea What You're Getting Yourself Into	Does It Offend You, Yeah?	15-Apr-08	59.0	http://dbpedia.org/resource/You_Have_No_Idea_What_You're_Getting_Yourself_Into	bad
1194.0	2000 Years of Human Error	Godhead	23-Jan-01	58.0	http://dbpedia.org/resource/2000_Years_of_Human_Error	bad
1195.0	31 Minutes To Takeoff	Mike Posner	10-Aug-10	58.0	http://dbpedia.org/resource/31_Minutes_to_Takeoff	bad
1196.0	A French Kiss In The Chaos	Reverend and the Makers	27-Jul-09	58.0	http://dbpedia.org/resource/A_French_Kiss_in_the_Chaos	bad
1197.0	A Funk Odyssey	Jamiroquai	11-Sep-01	58.0	http://dbpedia.org/resource/A_Funk_Odyssey	bad
1198.0	A Hyperactive Workout For The Flying Squad	Ocean Colour Scene	29-Mar-05	58.0	http://dbpedia.org/resource/A_Hyperactive_Workout_for_the_Flying_Squad	bad
1199.0	Alter The Ending	Dashboard Confessional	10-Nov-09	58.0	http://dbpedia.org/resource/Alter_the_Ending	bad
1200.0	Anywhere I Lay My Head	Scarlett Johansson	20-May-08	58.0	http://dbpedia.org/resource/Anywhere_I_Lay_My_Head	bad
1201.0	Ariels	Bent	16-Aug-04	58.0	http://dbpedia.org/resource/Ariels	bad
1202.0	Autumn, Again	A Sunny Day in Glasgow	19-Oct-10	58.0	http://dbpedia.org/resource/Autumn,_Again	bad
1203.0	Beat 'Em Up	Iggy Pop	17-Jul-01	58.0	http://dbpedia.org/resource/Beat_'Em_Up	bad
1204.0	Best Night of My Life	Jamie Foxx	21-Dec-10	58.0	http://dbpedia.org/resource/Best_Night_of_My_Life	bad
1205.0	Big Talk	Big Talk	19-Jul-11	58.0	http://dbpedia.org/resource/Big_Talk_(album)	bad
1206.0	Bloodless Coup	Bell X1	12-Apr-11	58.0	http://dbpedia.org/resource/Bloodless_Coup	bad
1207.0	Blue Slide Park	Mac Miller	8-Nov-11	58.0	http://dbpedia.org/resource/Blue_Slide_Park	bad
1208.0	Borrowed Heaven	The Corrs	8-Jun-04	58.0	http://dbpedia.org/resource/Borrowed_Heaven	bad
1209.0	Britney	Britney Spears	6-Nov-01	58.0	http://dbpedia.org/resource/Britney_(album)	bad
1210.0	Bunkka	Paul Oakenfold	18-Jun-02	58.0	http://dbpedia.org/resource/Bunkka	bad
1211.0	Curtis	50 Cent	11-Sep-07	58.0	http://dbpedia.org/resource/Curtis_(50_Cent_album)	bad
1212.0	D12 World	D12	27-Apr-04	58.0	http://dbpedia.org/resource/D12_World	bad
1213.0	David Archuleta	David Archuleta	11-Nov-08	58.0	http://dbpedia.org/resource/David_Archuleta_(album)	bad
1214.0	Day I Forgot	Pete Yorn	15-Apr-03	58.0	http://dbpedia.org/resource/Day_I_Forgot	bad
1215.0	Do It in the AM	Frankmusik	26-Sep-11	58.0	http://dbpedia.org/resource/Do_It_in_the_AM	bad
1216.0	Doggumentary	Snoop Dogg	29-Mar-11	58.0	http://dbpedia.org/resource/Doggumentary	bad
1217.0	Emotion & Commotion	Jeff Beck	13-Apr-10	58.0	http://dbpedia.org/resource/Emotion_&_Commotion	bad
1218.0	Euphoric Heartbreak	Glasvegas	4-Apr-11	58.0	http://dbpedia.org/resource/Euphoric_Heartbreak	bad
1219.0	Fallen Empires	Snow Patrol	10-Jan-12	58.0	http://dbpedia.org/resource/Fallen_Empires_(album)	bad
1220.0	Fist Of God	MSTRKRFT	17-Mar-09	58.0	http://dbpedia.org/resource/Fist_of_God	bad
1221.0	Forever the Sickest Kids	Forever the Sickest Kids	1-Mar-11	58.0	http://dbpedia.org/resource/Forever_the_Sickest_Kids_(album)	bad
1222.0	Goodbye Lullaby	Avril Lavigne	8-Mar-11	58.0	http://dbpedia.org/resource/Goodbye_Lullaby	bad
1223.0	Graffiti Soul	Simple Minds	6-Oct-09	58.0	http://dbpedia.org/resource/Graffiti_Soul	bad
1224.0	Grand Champ	DMX	16-Sep-03	58.0	http://dbpedia.org/resource/Grand_Champ	bad
1225.0	Happiness	Hurts	6-Sep-10	58.0	http://dbpedia.org/resource/Happiness_(Hurts_album)	bad
1226.0	Hold on 'Til the Night	Greyson Chance	2-Aug-11	58.0	http://dbpedia.org/resource/Hold_On_'til_the_Night	bad
1227.0	I Love You, Dude	Digitalism	5-Jul-11	58.0	http://dbpedia.org/resource/I_Love_You_Dude	bad
1228.0	In Between Dreams	Jack Johnson	1-Mar-05	58.0	http://dbpedia.org/resource/In_Between_Dreams	bad
1229.0	Jennifer Hudson	Jennifer Hudson	30-Sep-08	58.0	http://dbpedia.org/resource/Jennifer_Hudson_(album)	bad
1230.0	Legion Of Boom	The Crystal Method	13-Jan-04	58.0	http://dbpedia.org/resource/Legion_of_Boom	bad
1231.0	Lies For The Liars	The Used	22-May-07	58.0	http://dbpedia.org/resource/Lies_for_the_Liars	bad
1232.0	Live From Dakota	Stereophonics	18-Apr-06	58.0	http://dbpedia.org/resource/Live_from_Dakota	bad
1233.0	Mr. A-Z	Jason Mraz	26-Jul-05	58.0	http://dbpedia.org/resource/Mr._A%E2%80%93Z	bad
1234.0	Murdered Love	P.O.D.	10-Jul-12	58.0	http://dbpedia.org/resource/Murdered_Love	bad
1235.0	My Favorite Headache	Geddy Lee	14-Nov-00	58.0	http://dbpedia.org/resource/My_Favourite_Headache	bad
1236.0	Romance At Short Notice	Dirty Pretty Things	30-Jun-08	58.0	http://dbpedia.org/resource/Romance_at_Short_Notice	bad
1237.0	Scab Dates	The Mars Volta	8-Nov-05	58.0	http://dbpedia.org/resource/Scabdates	bad
1238.0	The Dutchess	Fergie	19-Sep-06	58.0	http://dbpedia.org/resource/The_Dutchess	bad
1239.0	The High End Of Low	Marilyn Manson	26-May-09	58.0	http://dbpedia.org/resource/The_High_End_of_Low	bad
1240.0	Lateness of the Hour	Alex Clare	8-May-12	58.0	http://dbpedia.org/resource/The_Lateness_of_the_Hour_(album)	bad
1241.0	The Path of Totality	Korn	6-Dec-11	58.0	http://dbpedia.org/resource/The_Path_of_Totality	bad
1242.0	The Sellout	Macy Gray	22-Jun-10	58.0	http://dbpedia.org/resource/The_Sellout	bad
1243.0	The Sweet Escape	Gwen Stefani	5-Dec-06	58.0	http://dbpedia.org/resource/The_Sweet_Escape	bad
1244.0	The Tight Connection	I Am The World Trade Center	9-Jul-02	58.0	http://dbpedia.org/resource/The_Tight_Connection	bad
1245.0	Time for Annihilation: On the Record and on the Road	Papa Roach	31-Aug-10	58.0	http://dbpedia.org/resource/Time_for_Annihilation	bad
1246.0	To Lose My Life	White Lies	17-Mar-09	58.0	http://dbpedia.org/resource/To_Lose_My_Life...	bad
1247.0	Twelve Stops And Home	The Feeling	5-Jun-06	58.0	http://dbpedia.org/resource/Twelve_Stops_and_Home	bad
1248.0	We Global	DJ Khaled	16-Sep-08	58.0	http://dbpedia.org/resource/We_Global	bad
1249.0	Winner Stays On	Roll Deep	8-Nov-10	58.0	http://dbpedia.org/resource/Winner_Stays_On	bad
1250.0	Young the Giant	Young the Giant	25-Jan-11	58.0	http://dbpedia.org/resource/Young_the_Giant_(album)	bad
1251.0	Awake Is The New Sleep	Ben Lee	22-Feb-05	57.0	http://dbpedia.org/resource/Awake_Is_the_New_Sleep	bad
1252.0	Booming Back At You	Junkie XL	11-Mar-08	57.0	http://dbpedia.org/resource/Booming_Back_at_You	bad
1253.0	Born In The U.K.	Badly Drawn Boy	17-Oct-06	57.0	http://dbpedia.org/resource/Born_in_the_U.K.	bad
1254.0	Chickenfoot	Chickenfoot	5-Jun-09	57.0	http://dbpedia.org/resource/Chickenfoot_III	bad
1255.0	Cocky	Kid Rock	20-Nov-01	57.0	http://dbpedia.org/resource/Cocky_(album)	bad
1256.0	Come Through for You	Javier Colon	15-Nov-11	57.0	http://dbpedia.org/resource/Come_Through_for_You	bad
1257.0	Crossing The Rubicon	The Sounds	2-Jun-09	57.0	http://dbpedia.org/resource/Crossing_the_Rubicon_(The_Sounds_album)	bad
1258.0	Details	Frou Frou	13-Aug-02	57.0	http://dbpedia.org/resource/Details_(album)	bad
1259.0	Eats Darkness	Apostle Of Hustle	19-May-09	57.0	http://dbpedia.org/resource/Eats_Darkness	bad
1260.0	Electra Heart	Marina and the Diamonds	10-Jul-12	57.0	http://dbpedia.org/resource/Electra_Heart	bad
1261.0	Exit 13	LL Cool J	9-Sep-08	57.0	http://dbpedia.org/resource/Exit_13	bad
1262.0	Ferrari Boyz	Waka Flocka Flame	9-Aug-11	57.0	http://dbpedia.org/resource/Ferrari_Boyz	bad
1263.0	Ghetto Postage	Master P	28-Nov-00	57.0	http://dbpedia.org/resource/Ghetto_Postage	bad
1264.0	Golden Delicious	Mike Doughty	19-Feb-08	57.0	http://dbpedia.org/resource/Golden_Delicious_(album)	bad
1265.0	Goodbye Alice In Wonderland	Jewel	2-May-06	57.0	http://dbpedia.org/resource/Goodbye_Alice_in_Wonderland	bad
1266.0	Hotel Paper	Michelle Branch	24-Jun-03	57.0	http://dbpedia.org/resource/Hotel_Paper	bad
1267.0	How to Compose Popular Songs That Will Sell	Bob Geldof	15-Mar-11	57.0	http://dbpedia.org/resource/How_to_Compose_Popular_Songs_That_Will_Sell	bad
1268.0	Human After All	Daft Punk	15-Mar-05	57.0	http://dbpedia.org/resource/Human_After_All	bad
1269.0	Humanoid	Tokio Hotel	6-Oct-09	57.0	http://dbpedia.org/resource/Humanoid_(album)	bad
1270.0	If Only You Were Lonely	Hawthorne Heights	28-Feb-06	57.0	http://dbpedia.org/resource/If_Only_You_Were_Lonely	bad
1271.0	Is the World Strange or Am I Strange?	Cosmo Jarvis	11-Oct-11	57.0	http://dbpedia.org/resource/Is_the_World_Strange_or_Am_I_Strange%3F	bad
1272.0	It Is Time For A Love Revolution	Lenny Kravitz	5-Feb-08	57.0	http://dbpedia.org/resource/It_Is_Time_for_a_Love_Revolution	bad
1273.0	Korn III: Remember Who You Are	Korn	13-Jul-10	57.0	http://dbpedia.org/resource/Korn_III:_Remember_Who_You_Are	bad
1274.0	Language. Sex. Violence. Other?	Stereophonics	29-Mar-05	57.0	http://dbpedia.org/resource/Language._Sex._Violence._Other%3F	bad
1275.0	Live on I-5	Soundgarden	22-Mar-11	57.0	http://dbpedia.org/resource/Live_on_I-5	bad
1276.0	Love Is Dead	Kerli	8-Jul-08	57.0	http://dbpedia.org/resource/Love_Is_Dead_(Kerli_album)	bad
1277.0	Mad Season	Matchbox Twenty	23-May-00	57.0	http://dbpedia.org/resource/Mad_Season_(album)	bad
1278.0	Nobody's Daughter	Hole	27-Apr-10	57.0	http://dbpedia.org/resource/Nobody's_Daughter	bad
1279.0	Panic of Girls	Blondie	13-Sep-11	57.0	http://dbpedia.org/resource/Panic_of_Girls	bad
1280.0	Raditude	Weezer	3-Nov-09	57.0	http://dbpedia.org/resource/Raditude	bad
1281.0	Raymond v. Raymond	Usher	30-Mar-10	57.0	http://dbpedia.org/resource/Raymond_v._Raymond	bad
1282.0	Reggie	Redman	7-Dec-10	57.0	http://dbpedia.org/resource/Reggie_(album)	bad
1283.0	Schizophrenic	JC Chasez	24-Feb-04	57.0	http://dbpedia.org/resource/Schizophrenic_(JC_Chasez_album)	bad
1284.0	Slow Motion Daydream	Everclear	11-Mar-03	57.0	http://dbpedia.org/resource/Slow_Motion_Daydream	bad
1285.0	So Long, Astoria	The Ataris	4-Mar-03	57.0	http://dbpedia.org/resource/So_Long,_Astoria	bad
1286.0	Spot the Difference	Squeeze	3-Aug-10	57.0	http://dbpedia.org/resource/Spot_the_Difference	bad
1287.0	Stir The Blood	The Bravery	1-Dec-09	57.0	http://dbpedia.org/resource/Stir_the_Blood	bad
1288.0	Streetlights	Kurupt	20-Apr-10	57.0	http://dbpedia.org/resource/Streetlights_(Kurupt_album)	bad
1289.0	Suite #420	Devin The Dude	20-Apr-10	57.0	http://dbpedia.org/resource/Suite_420	bad
1290.0	Ten$ion	Die Antwoord	7-Feb-12	57.0	http://dbpedia.org/resource/Ten$Ion	bad
1291.0	The Alphabet Of Hurricanes	Tom McRae	16-Mar-10	57.0	http://dbpedia.org/resource/The_Alphabet_of_Hurricanes	bad
1292.0	The Boy With No Name	Travis	8-May-07	57.0	http://dbpedia.org/resource/The_Boy_with_No_Name	bad
1293.0	The Handler	Har Mar Superstar	14-Sep-04	57.0	http://dbpedia.org/resource/The_Handler	bad
1294.0	The Magnificent Tree	Hooverphonic	26-Sep-00	57.0	http://dbpedia.org/resource/The_Magnificent_Tree	bad
1295.0	The Road And The Radio	Kenny Chesney	8-Nov-05	57.0	http://dbpedia.org/resource/The_Road_and_the_Radio	bad
1296.0	The Spirit Indestructible	Nelly Furtado	18-Sep-12	57.0	http://dbpedia.org/resource/The_Spirit_Indestructible	bad
1297.0	Thought So...	Nightmares on Wax	2-Sep-08	57.0	http://dbpedia.org/resource/Thought_So	bad
1298.0	Tinted Windows	Tinted Windows	21-Apr-09	57.0	http://dbpedia.org/resource/Tinted_Windows_(album)	bad
1299.0	Trill O.G.	Bun B	3-Aug-10	57.0	http://dbpedia.org/resource/Trill_OG	bad
1300.0	Uncle Dysfunktional	Happy Mondays	2-Jul-07	57.0	http://dbpedia.org/resource/Uncle_Dysfunktional	bad
1301.0	Universal Pulse	311	19-Jul-11	57.0	http://dbpedia.org/resource/Universal_Pulse	bad
1302.0	Weapons Of Mass Destruction	Xzibit	14-Dec-04	57.0	http://dbpedia.org/resource/Weapons_of_Mass_Destruction_(album)	bad
1303.0	Welcome Back	Mase	24-Aug-04	57.0	http://dbpedia.org/resource/Welcome_Back_(Mase_album)	bad
1304.0	Welcome To The North	The Music	19-Oct-04	57.0	http://dbpedia.org/resource/Welcome_to_the_North	bad
1305.0	Wikked Lil' Grrrls	Esthero	28-Jun-05	57.0	http://dbpedia.org/resource/Wikked_Lil'_Grrrls	bad
1306.0	Wonders of the Younger	Plain White T's	7-Dec-10	57.0	http://dbpedia.org/resource/Wonders_of_the_Younger	bad
1307.0	Around The Sun	R.E.M.	5-Oct-04	56.0	http://dbpedia.org/resource/Around_the_Sun	bad
1308.0	Artwork	The Used	1-Sep-09	56.0	http://dbpedia.org/resource/Artwork_(album)	bad
1309.0	Asleep In The Bread Aisle	Asher Roth	21-Apr-09	56.0	http://dbpedia.org/resource/Asleep_in_the_Bread_Aisle	bad
1310.0	At The End Of Paths Taken	Cowboy Junkies	17-Apr-07	56.0	http://dbpedia.org/resource/At_the_End_of_Paths_Taken	bad
1311.0	Attak	KMFDM	19-Mar-02	56.0	http://dbpedia.org/resource/Attak	bad
1312.0	Avenged Sevenfold	Avenged Sevenfold	30-Oct-07	56.0	http://dbpedia.org/resource/Avenged_Sevenfold_(album)	bad
1313.0	Bleed Like Me	Garbage	12-Apr-05	56.0	http://dbpedia.org/resource/Bleed_Like_Me	bad
1314.0	Commencement	Deadsy	14-May-02	56.0	http://dbpedia.org/resource/Commencement_(album)	bad
1315.0	Death to False Metal	Weezer	2-Nov-10	56.0	http://dbpedia.org/resource/Death_to_False_Metal	bad
1316.0	Dirty Vegas	Dirty Vegas	4-Jun-02	56.0	http://dbpedia.org/resource/Dirty_Vegas_(album)	bad
1317.0	Divided By Night	The Crystal Method	12-May-09	56.0	http://dbpedia.org/resource/Divided_by_Night	bad
1318.0	Doin' It Again	Skepta	31-Jan-11	56.0	http://dbpedia.org/resource/Doin'_It_Again	bad
1319.0	Down In Albion	Babyshambles	14-Feb-06	56.0	http://dbpedia.org/resource/Down_in_Albion	bad
1320.0	End Titles: Stories For Film	UNKLE	2-Sep-08	56.0	http://dbpedia.org/resource/End_Titles..._Stories_for_Film	bad
1321.0	Everything To Everyone	Barenaked Ladies	21-Oct-03	56.0	http://dbpedia.org/resource/Everything_to_Everyone	bad
1322.0	Imaad Wasif	Imaad Wasif	11-Apr-06	56.0	http://dbpedia.org/resource/Imaad_Wasif_(album)	bad
1323.0	Last 2 Walk	Three 6 Mafia	24-Jun-08	56.0	http://dbpedia.org/resource/Last_2_Walk	bad
1324.0	Lines, Vines and Trying Times	Jonas Brothers	16-Jun-09	56.0	http://dbpedia.org/resource/Lines,_Vines_and_Trying_Times	bad
1325.0	Mandy Moore	Mandy Moore	19-Jun-01	56.0	http://dbpedia.org/resource/Mandy_Moore_(album)	bad
1326.0	Mi Reflejo	Christina Aguilera	12-Sep-00	56.0	http://dbpedia.org/resource/Mi_Reflejo	bad
1327.0	Minutes To Midnight	Linkin Park	15-May-07	56.0	http://dbpedia.org/resource/Minutes_to_Midnight_(album)	bad
1328.0	Never Been Gone	Carly Simon	26-Oct-09	56.0	http://dbpedia.org/resource/Never_Been_Gone	bad
1329.0	Nothing But the Beat	David Guetta	29-Aug-11	56.0	http://dbpedia.org/resource/Nothing_but_the_Beat	bad
1330.0	O.N.I.F.C.	Wiz Khalifa	4-Dec-12	56.0	http://dbpedia.org/resource/O.N.I.F.C.	bad
1331.0	One Good Thing	Lou Rhodes	20-Apr-10	56.0	http://dbpedia.org/resource/One_Good_Thing	bad
1332.0	Reintegration Time	Shout Out Out Out Out	5-May-09	56.0	http://dbpedia.org/resource/Reintegration_Time	bad
1333.0	Rule 3:36	Ja Rule	3-Oct-00	56.0	http://dbpedia.org/resource/Rule_3:36	bad
1334.0	Scars & Stories	The Fray	7-Feb-12	56.0	http://dbpedia.org/resource/Scars_&_Stories	bad
1335.0	Seal IV	Seal	9-Sep-03	56.0	http://dbpedia.org/resource/Seal_(2003_album)	bad
1336.0	Silent Cry	Feeder	16-Jun-08	56.0	http://dbpedia.org/resource/Silent_Cry	bad
1337.0	Slash	Slash	6-Apr-10	56.0	http://dbpedia.org/resource/Slash_(album)	bad
1338.0	So-Called Chaos	Alanis Morissette	18-May-04	56.0	http://dbpedia.org/resource/So-Called_Chaos	bad
1339.0	Someone To Watch over Me	Susan Boyle	1-Nov-11	56.0	http://dbpedia.org/resource/Someone_to_Watch_Over_Me_(album)	bad
1340.0	Strawberry Weed	Caesars	19-Aug-08	56.0	http://dbpedia.org/resource/Strawberry_Weed	bad
1341.0	Street Sweeper Social Club	Street Sweeper Social Club	16-Jun-09	56.0	http://dbpedia.org/resource/Street_Sweeper_Social_Club_(album)	bad
1342.0	Survival Of The Sickest	Saliva	17-Aug-04	56.0	http://dbpedia.org/resource/Survival_of_the_Sickest_(album)	bad
1343.0	The Colourful Life	Cajun Dance Party	28-Apr-08	56.0	http://dbpedia.org/resource/The_Colourful_Life	bad
1344.0	The Fray	The Fray	3-Feb-09	56.0	http://dbpedia.org/resource/The_Fray_(album)	bad
1345.0	The Golden D	Graham Coxon	15-Aug-00	56.0	http://dbpedia.org/resource/The_Golden_D	bad
1346.0	The New Classic	Iggy Azalea	22-Apr-14	56.0	http://dbpedia.org/resource/The_New_Classic	bad
1347.0	The Temper Trap	The Temper Trap	5-Jun-12	56.0	http://dbpedia.org/resource/The_Temper_Trap_EP	bad
1348.0	The Time Of The Assassins	Nickel Eye	27-Jan-09	56.0	http://dbpedia.org/resource/The_Time_of_the_Assassins	bad
1349.0	These Are The Good Times People	The Presidents Of The United States Of America	11-Mar-08	56.0	http://dbpedia.org/resource/These_Are_the_Good_Times_People	bad
1350.0	Travistan	Travis Morrison	28-Sep-04	56.0	http://dbpedia.org/resource/Travistan	bad
1351.0	Twisted Tenderness	Electronic	12-Sep-00	56.0	http://dbpedia.org/resource/Twisted_Tenderness	bad
1352.0	Until The End	Kittie	27-Jul-04	56.0	http://dbpedia.org/resource/Until_the_End_(album)	bad
1353.0	Weapons	Lostprophets	19-Jun-12	56.0	http://dbpedia.org/resource/Weapons_(album)	bad
1354.0	3 Doors Down	3 Doors Down	20-May-08	55.0	http://dbpedia.org/resource/3_Doors_Down_(album)	bad
1355.0	@Reverend_Makers	Reverend and the Makers	5-Mar-13	55.0	http://dbpedia.org/resource/@Reverend_Makers	bad
1356.0	A Dramatic Turn of Events	Dream Theater	9-Sep-11	55.0	http://dbpedia.org/resource/A_Dramatic_Turn_of_Events	bad
1357.0	Amarantine	Enya	22-Nov-05	55.0	http://dbpedia.org/resource/Amarantine_(album)	bad
1358.0	Amber Headlights	Greg Dulli	6-Sep-05	55.0	http://dbpedia.org/resource/Amber_Headlights	bad
1359.0	Based on a T.R.U. Story	2 Chainz	14-Aug-12	55.0	http://dbpedia.org/resource/Based_on_a_T.R.U._Story	bad
1360.0	Break The Cycle	Staind	8-May-01	55.0	http://dbpedia.org/resource/Break_the_Cycle	bad
1361.0	Electronic Earth	Labrinth	2-Apr-12	55.0	http://dbpedia.org/resource/Electronic_Earth	bad
1362.0	Enemies Like This	Radio 4	16-May-06	55.0	http://dbpedia.org/resource/Enemies_Like_This	bad
1363.0	Feel The Steel	Steel Panther	6-Oct-09	55.0	http://dbpedia.org/resource/Feel_the_Steel	bad
1364.0	Forgiven	Los Lonely Boys	1-Jul-08	55.0	http://dbpedia.org/resource/Forgiven_(album)	bad
1365.0	Gettin' In Over My Head	Brian Wilson	22-Jun-04	55.0	http://dbpedia.org/resource/Gettin'_In_Over_My_Head	bad
1366.0	Goon Affiliated	Plies	8-Jun-10	55.0	http://dbpedia.org/resource/Goon_Affiliated	bad
1367.0	Haunted Cities	Transplants	21-Jun-05	55.0	http://dbpedia.org/resource/Haunted_Cities	bad
1368.0	Havoc and Bright Lights	Alanis Morissette	28-Aug-12	55.0	http://dbpedia.org/resource/Havoc_and_Bright_Lights	bad
1369.0	Heathen Chemistry	Oasis	2-Jul-02	55.0	http://dbpedia.org/resource/Heathen_Chemistry	bad
1370.0	Hologram Jams	Jaguar Love	2-Mar-10	55.0	http://dbpedia.org/resource/Hologram_Jams	bad
1371.0	Life In Cartoon Motion	Mika	27-Mar-07	55.0	http://dbpedia.org/resource/Life_in_Cartoon_Motion	bad
1372.0	Look What You Made Me	Yung Berg	12-Aug-08	55.0	http://dbpedia.org/resource/Look_What_You_Made_Me	bad
1373.0	Mine Is Yours	Cold War Kids	25-Jan-11	55.0	http://dbpedia.org/resource/Mine_Is_Yours	bad
1374.0	Morningwood	Morningwood	10-Jan-06	55.0	http://dbpedia.org/resource/Morningwood_(album)	bad
1375.0	New Earth Mud	Chris Robinson	22-Oct-02	55.0	http://dbpedia.org/resource/New_Earth_Mud	bad
1376.0	Only 1 Flo, Pt. 1	Flo Rida	30-Nov-10	55.0	http://dbpedia.org/resource/Only_One_Flo_(Part_1)	bad
1377.0	Purple Naked Ladies	The Internet	31-Jan-12	55.0	http://dbpedia.org/resource/Purple_Naked_Ladies	bad
1378.0	Sad Sappy Sucker	Modest Mouse	24-Apr-01	55.0	http://dbpedia.org/resource/Sad_Sappy_Sucker	bad
1379.0	Soul Caddy	Cherry Poppin' Daddies	10-Oct-00	55.0	http://dbpedia.org/resource/Soul_Caddy	bad
1380.0	Staind	Staind	13-Sep-11	55.0	http://dbpedia.org/resource/Staind_(album)	bad
1381.0	The Black Magic Show	Elefant	18-Apr-06	55.0	http://dbpedia.org/resource/The_Black_Magic_Show	bad
1382.0	The Great Escape Artist	Jane's Addiction	18-Oct-11	55.0	http://dbpedia.org/resource/The_Great_Escape_Artist	bad
1383.0	What Is Love	Never Shout Never	26-Jan-10	55.0	http://dbpedia.org/resource/What_Is_Love%3F_(album)	bad
1384.0	Are You Passionate?	Neil Young	9-Apr-02	54.0	http://dbpedia.org/resource/Are_You_Passionate%3F	bad
1385.0	At Your Inconvenience	Professor Green	8-Nov-11	54.0	http://dbpedia.org/resource/At_Your_Inconvenience	bad
1386.0	Michael	Michael Jackson	14-Dec-10	54.0	http://dbpedia.org/resource/Bad_(album)	bad
1387.0	Bitchin'	The Donnas	18-Sep-07	54.0	http://dbpedia.org/resource/Bitchin'	bad
1388.0	Come To Life	Natalie Imbruglia	26-Apr-10	54.0	http://dbpedia.org/resource/Come_to_Life	bad
